file,flow_id,window_size,total_packets_in_flow,client_ip,client_port,server_ip,server_port,total_packets,outgoing_packets,incoming_packets,total_bytes,outgoing_bytes,incoming_bytes,packet_size_mean,packet_size_min,packet_size_max,packet_size_std,packet_size_var,packet_size_cv,packet_size_out_mean,packet_size_out_min,packet_size_out_max,packet_size_out_std,packet_size_out_var,packet_size_out_cv,packet_size_in_mean,packet_size_in_min,packet_size_in_max,packet_size_in_std,packet_size_in_var,packet_size_in_cv,iat_mean,iat_min,iat_max,iat_std,iat_var,iat_out_mean,iat_out_min,iat_out_max,iat_out_std,iat_out_var,iat_in_mean,iat_in_min,iat_in_max,iat_in_std,iat_in_var,short_header_count,long_header_count,short_header_ratio,long_header_ratio,spin_bit_count,spin_bit_ratio,no_spin_bit_ratio,onertt_packets,handshake_packets,initial_packets,zerortt_packets,retry_packets,initial_ratio,handshake_ratio,zerortt_ratio,onertt_ratio,retry_ratio,entropy_direction,entropy_packet_size,duration
traffic_record_normal1.pcap,172.19.0.31:59279->172.19.0.8:443,10,2534,172.19.0.31,59279,172.19.0.8,443,10,4,6,5025,1814,3211,502.5,68,1399,546.8278065351103,299020.65,1.0882145403683787,453.5,131,1399,545.9031507511199,298010.25,1.203755569462227,535.1666666666666,68,1294,545.0013506609156,297026.47222222225,1.0183768620260025,0.006446441014607747,0.0,0.042005062103271484,0.013175420239976319,0.00017359169849997765,0.01932668685913086,0.0,0.05482316017150879,0.025132863190856128,0.0006316608121702908,0.009051370620727538,2.193450927734375e-05,0.042109012603759766,0.016569930677802318,0.00027456260266717436,2,8,0.2,0.8,0,0.0,1.0,2,7,1,0,0,0.1,0.7,0.0,0.2,0.0,0.9709505944546686,2.9219280948873623,0.05801796913146973
traffic_record_normal1.pcap,172.19.0.30:59813->172.19.0.8:443,10,458,172.19.0.30,59813,172.19.0.8,443,10,4,6,5030,1814,3216,503.0,68,1399,546.4644544707369,298623.4,1.0864104462638904,453.5,131,1399,545.9031507511199,298010.25,1.203755569462227,536.0,68,1294,544.343335282675,296309.6666666667,1.0155659240348414,0.08193087577819824,0.0,0.6000399589538574,0.18785863549761495,0.035290866931025754,0.24577864011128744,0.0,0.7341969013214111,0.34536624209934064,0.11927784118182039,0.12066140174865722,3.409385681152344e-05,0.6001579761505127,0.23975104974667938,0.057480565854634735,2,8,0.2,0.8,0,0.0,1.0,2,7,1,0,0,0.1,0.7,0.0,0.2,0.0,0.9709505944546686,2.9219280948873623,0.7373778820037842
traffic_record_normal1.pcap,172.19.0.39:41840->172.19.0.8:443,10,110,172.19.0.8,443,172.19.0.39,41840,10,8,2,9739,9455,284,973.9,142,1292,490.8446699313337,240928.48999999993,0.5039990450059901,1181.875,411,1292,291.36336313098803,84892.609375,0.24652637811188835,142.0,142,142,0.0,0.0,0.0,0.0013276471032036676,0.0,0.010223865509033203,0.003181104515759829,1.0119425940187576e-05,0.001706974846976144,2.4080276489257812e-05,0.011775016784667969,0.004110263062358829,1.6894262441791384e-05,0.0,0.0,0.0,0.0,0.0,8,2,0.8,0.2,0,0.0,1.0,8,2,0,0,0,0.0,0.2,0.0,0.8,0.0,0.7219280948873623,1.1567796494470395,0.011948823928833008
traffic_record_normal1.pcap,172.19.0.39:39758->172.19.0.8:443,10,2555,172.19.0.39,39758,172.19.0.8,443,10,4,6,5025,1814,3211,502.5,68,1399,546.8278065351103,299020.65,1.0882145403683787,453.5,131,1399,545.9031507511199,298010.25,1.203755569462227,535.1666666666666,68,1294,545.0013506609156,297026.47222222225,1.0183768620260025,0.008088456259833442,0.0,0.052883148193359375,0.016642423553775453,0.00027697026174326,0.02424732844034831,0.0,0.0695641040802002,0.032070051949752466,0.001028488232059822,0.011236810684204101,2.6941299438476562e-05,0.053009986877441406,0.02091883970910072,0.00043759785477504915,2,8,0.2,0.8,0,0.0,1.0,2,7,1,0,0,0.1,0.7,0.0,0.2,0.0,0.9709505944546686,2.9219280948873623,0.07279610633850098
traffic_record_normal1.pcap,172.19.0.31:33042->172.19.0.8:443,10,36,172.19.0.8,443,172.19.0.31,33042,10,8,2,9739,9455,284,973.9,142,1292,490.8446699313337,240928.48999999993,0.5039990450059901,1181.875,411,1292,291.36336313098803,84892.609375,0.24652637811188835,142.0,142,142,0.0,0.0,0.0,0.0016121334499782985,0.0,0.013127803802490234,0.004088359275178628,1.671468156293912e-05,0.0020727430071149555,2.5033950805664062e-05,0.014343976974487305,0.005009710898133663,2.5097203282879188e-05,0.0,0.0,0.0,0.0,0.0,8,2,0.8,0.2,0,0.0,1.0,8,2,0,0,0,0.0,0.2,0.0,0.8,0.0,0.7219280948873623,1.1567796494470395,0.014509201049804688
traffic_record_normal1.pcap,172.19.0.30:41872->172.19.0.8:443,10,110,172.19.0.8,443,172.19.0.30,41872,10,8,2,9739,9455,284,973.9,142,1292,490.8446699313337,240928.48999999993,0.5039990450059901,1181.875,411,1292,291.36336313098803,84892.609375,0.24652637811188835,142.0,142,142,0.0,0.0,0.0,0.0011703173319498699,2.002716064453125e-05,0.00921487808227539,0.0028647002963297146,8.206507787791554e-06,0.0015046937125069754,2.3126602172851562e-05,0.010360002517700195,0.0036151676696692327,1.306943727982167e-05,2.002716064453125e-05,2.002716064453125e-05,2.002716064453125e-05,0.0,0.0,8,2,0.8,0.2,0,0.0,1.0,8,2,0,0,0,0.0,0.2,0.0,0.8,0.0,0.7219280948873623,1.1567796494470395,0.010532855987548828
traffic_record_normal1.pcap,172.19.0.31:48913->172.19.0.8:443,10,76,172.19.0.8,443,172.19.0.31,48913,10,8,2,9739,9455,284,973.9,142,1292,490.8446699313337,240928.48999999993,0.5039990450059901,1181.875,411,1292,291.36336313098803,84892.609375,0.24652637811188835,142.0,142,142,0.0,0.0,0.0,0.0012376573350694445,0.0,0.009173870086669922,0.0028538974148015353,8.144730454210886e-06,0.0015912737165178572,2.5987625122070312e-05,0.010881900787353516,0.0037928913663292556,1.4386024916775009e-05,0.0,0.0,0.0,0.0,0.0,8,2,0.8,0.2,0,0.0,1.0,8,2,0,0,0,0.0,0.2,0.0,0.8,0.0,0.7219280948873623,1.1567796494470395,0.011138916015625
traffic_record_normal1.pcap,172.19.0.30:47860->172.19.0.8:443,10,2574,172.19.0.30,47860,172.19.0.8,443,10,4,6,5035,1814,3221,503.5,68,1399,546.1049807500386,298230.65,1.0846176380338404,453.5,131,1399,545.9031507511199,298010.25,1.203755569462227,536.8333333333334,68,1294,543.6909099438352,295599.80555555556,1.0127741259431888,0.007838884989420572,9.5367431640625e-07,0.05106306076049805,0.016059753238516484,0.00025791567408204073,0.02349964777628581,9.5367431640625e-07,0.06714010238647461,0.030888878362350995,0.0009541228064841156,0.01090540885925293,2.193450927734375e-05,0.05118989944458008,0.02018008029176934,0.0004072356405822574,2,8,0.2,0.8,0,0.0,1.0,2,7,1,0,0,0.1,0.7,0.0,0.2,0.0,0.9709505944546686,2.9219280948873623,0.07054996490478516
traffic_record_normal1.pcap,172.19.0.31:37046->172.19.0.8:443,10,2542,172.19.0.31,37046,172.19.0.8,443,10,4,6,5025,1814,3211,502.5,68,1399,546.8278065351103,299020.65,1.0882145403683787,453.5,131,1399,545.9031507511199,298010.25,1.203755569462227,535.1666666666666,68,1294,545.0013506609156,297026.47222222225,1.0183768620260025,0.004915767245822483,0.0,0.03122711181640625,0.009700117926029062,9.409228777887036e-05,0.014728625615437826,0.0,0.039697885513305664,0.017750745926800586,0.00031508898095782765,0.0071623802185058595,1.5974044799804688e-05,0.03139519691467285,0.012228852454984935,0.00014954483236579108,2,8,0.2,0.8,0,0.0,1.0,2,7,1,0,0,0.1,0.7,0.0,0.2,0.0,0.9709505944546686,2.9219280948873623,0.044241905212402344
traffic_record_normal1.pcap,172.19.0.39:38546->172.19.0.8:443,10,37,172.19.0.8,443,172.19.0.39,38546,10,7,3,8578,8163,415,857.8,131,1292,537.0089012297655,288378.56,0.6260304281065114,1166.142857142857,411,1292,308.2857804845686,95040.12244897962,0.26436364858409656,138.33333333333334,131,142,5.185449728701348,26.888888888888886,0.03748517876169649,0.0017047723134358723,9.5367431640625e-07,0.012320995330810547,0.003786101772948015,1.4334566635120103e-05,0.0025571584701538086,1.9073486328125e-05,0.01361989974975586,0.004980123979930943,2.480163485548322e-05,0.0008624792098999023,9.5367431640625e-07,0.0017240047454833984,0.0008615255355834961,7.422262484624298e-07,8,2,0.8,0.2,0,0.0,1.0,8,2,0,0,0,0.0,0.2,0.0,0.8,0.0,0.8812908992306927,1.5709505944546687,0.015342950820922852
traffic_record_normal1.pcap,172.19.0.39:48744->172.19.0.8:443,10,75,172.19.0.8,443,172.19.0.39,48744,10,8,2,9739,9455,284,973.9,142,1292,490.8446699313337,240928.48999999993,0.5039990450059901,1181.875,411,1292,291.36336313098803,84892.609375,0.24652637811188835,142.0,142,142,0.0,0.0,0.0,0.0013049973381890191,9.5367431640625e-07,0.010359048843383789,0.0032230070232610493,1.038777427199005e-05,0.0016778537205287389,2.193450927734375e-05,0.01158595085144043,0.004044965003123838,1.636174187649663e-05,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,0.0,0.0,8,2,0.8,0.2,0,0.0,1.0,8,2,0,0,0,0.0,0.2,0.0,0.8,0.0,0.7219280948873623,1.1567796494470395,0.011744976043701172
traffic_record_normal1.pcap,172.19.0.39:54385->172.19.0.8:443,10,2580,172.19.0.39,54385,172.19.0.8,443,10,4,6,5035,1814,3221,503.5,68,1399,546.1049807500386,298230.65,1.0846176380338404,453.5,131,1399,545.9031507511199,298010.25,1.203755569462227,536.8333333333334,68,1294,543.6909099438352,295599.80555555556,1.0127741259431888,0.006476216846042209,0.0,0.04372286796569824,0.013622580751805611,0.0001855747063394647,0.01940298080444336,0.0,0.05508899688720703,0.02526594972046957,0.0006383682152772963,0.009400367736816406,3.910064697265625e-05,0.043846845626831055,0.0172613552209499,0.00029795438406381435,2,8,0.2,0.8,0,0.0,1.0,2,7,1,0,0,0.1,0.7,0.0,0.2,0.0,0.9709505944546686,2.9219280948873623,0.05828595161437988
traffic_record_normal1.pcap,172.19.0.30:44051->172.19.0.8:443,10,109,172.19.0.8,443,172.19.0.30,44051,10,9,1,10889,10747,142,1088.9,142,1292,410.62938277721923,168616.49000000002,0.3771047688283765,1194.111111111111,411,1292,276.87158854459926,76657.87654320987,0.23186417576080706,142.0,142,142,0.0,0.0,0.0,0.0011765691969129774,2.288818359375e-05,0.009284019470214844,0.002886842275519127,8.333858323724453e-06,0.0013236403465270996,2.288818359375e-05,0.010409116744995117,0.0034339885786046323,1.1792277557987063e-05,0.0,0.0,0.0,0.0,0.0,9,1,0.9,0.1,0,0.0,1.0,9,1,0,0,0,0.0,0.1,0.0,0.9,0.0,0.4689955935892812,0.9219280948873623,0.010589122772216797
traffic_record_normal1.pcap,172.19.0.31:35999->172.19.0.8:443,10,112,172.19.0.8,443,172.19.0.31,35999,10,7,3,8578,8163,415,857.8,131,1292,537.0089012297655,288378.55999999994,0.6260304281065114,1166.142857142857,411,1292,308.2857804845686,95040.12244897962,0.26436364858409656,138.33333333333334,131,142,5.185449728701348,26.888888888888886,0.03748517876169649,0.0019687811533610025,9.5367431640625e-07,0.01622796058654785,0.005056087354580791,2.5564019337151778e-05,0.0029508272806803384,1.2874603271484375e-05,0.01749396324157715,0.0065039510383362465,4.230137910907514e-05,0.0007250308990478516,9.5367431640625e-07,0.0014491081237792969,0.0007240772247314453,5.24287827374792e-07,8,2,0.8,0.2,0,0.0,1.0,8,2,0,0,0,0.0,0.2,0.0,0.8,0.0,0.8812908992306927,1.5709505944546687,0.017719030380249023
traffic_record_normal1.pcap,172.19.0.30:47991->172.19.0.8:443,10,2568,172.19.0.30,47991,172.19.0.8,443,10,4,6,5030,1814,3216,503.0,68,1399,546.4644544707369,298623.4,1.0864104462638904,453.5,131,1399,545.9031507511199,298010.25,1.203755569462227,536.0,68,1294,544.343335282675,296309.6666666667,1.0155659240348414,0.007234891255696614,1.1920928955078125e-06,0.04620981216430664,0.014429683666885533,0.00020821577072638314,0.021684646606445312,1.1920928955078125e-06,0.05980396270751953,0.02703942803746078,0.00073113066859302,0.010309791564941407,1.2159347534179688e-05,0.04633688926696777,0.018121358566789935,0.000328383636306171,2,8,0.2,0.8,0,0.0,1.0,2,7,1,0,0,0.1,0.7,0.0,0.2,0.0,0.9709505944546686,2.9219280948873623,0.06511402130126953
traffic_record_normal1.pcap,172.19.0.31:48682->172.19.0.8:443,10,496,172.19.0.31,48682,172.19.0.8,443,10,4,6,5031,1814,3217,503.1,68,1399,546.3922492129624,298544.48999999993,1.086050982335445,453.5,131,1399,545.9031507511199,298010.25,1.203755569462227,536.1666666666666,68,1294,544.2124023659227,296167.1388888889,1.0150060348758272,0.010880788167317709,0.0,0.07098388671875,0.022362889578059278,0.0005000988302804722,0.03262170155843099,0.0,0.09367489814758301,0.043205007950479137,0.0018666727120009656,0.01506199836730957,3.409385681152344e-05,0.07109904289245605,0.02806210179971873,0.0007874815574177773,2,8,0.2,0.8,0,0.0,1.0,2,7,1,0,0,0.1,0.7,0.0,0.2,0.0,0.9709505944546686,2.9219280948873623,0.09792709350585938
traffic_record_normal1.pcap,172.19.0.39:43791->172.19.0.8:443,10,37,172.19.0.8,443,172.19.0.39,43791,10,8,2,9739,9455,284,973.9,142,1292,490.8446699313337,240928.48999999993,0.5039990450059901,1181.875,411,1292,291.36336313098803,84892.609375,0.24652637811188835,142.0,142,142,0.0,0.0,0.0,0.0013076464335123699,0.0,0.010230064392089844,0.0031810655150349815,1.0119177810944771e-05,0.0016812597002301896,2.5987625122070312e-05,0.011572122573852539,0.004037932586849746,1.6304899575943082e-05,0.0,0.0,0.0,0.0,0.0,8,2,0.8,0.2,0,0.0,1.0,8,2,0,0,0,0.0,0.2,0.0,0.8,0.0,0.7219280948873623,1.1567796494470395,0.011768817901611328
traffic_record_normal1.pcap,172.19.0.39:57877->172.19.0.8:443,10,75,172.19.0.8,443,172.19.0.39,57877,10,8,2,9739,9455,284,973.9,142,1292,490.8446699313337,240928.48999999993,0.5039990450059901,1181.875,411,1292,291.36336313098803,84892.609375,0.24652637811188835,142.0,142,142,0.0,0.0,0.0,0.0022222201029459634,0.0,0.01826310157775879,0.00569043710292287,3.238107442232123e-05,0.002857140132359096,2.288818359375e-05,0.019788026809692383,0.006912008289319477,4.777585859162117e-05,0.0,0.0,0.0,0.0,0.0,8,2,0.8,0.2,0,0.0,1.0,8,2,0,0,0,0.0,0.2,0.0,0.8,0.0,0.7219280948873623,1.1567796494470395,0.019999980926513672
traffic_record_normal1.pcap,172.19.0.39:42383->172.19.0.8:443,10,2641,172.19.0.39,42383,172.19.0.8,443,10,4,6,5025,1814,3211,502.5,68,1399,546.8278065351103,299020.65,1.0882145403683787,453.5,131,1399,545.9031507511199,298010.25,1.203755569462227,535.1666666666666,68,1294,545.0013506609156,297026.47222222225,1.0183768620260025,0.004745324452718099,0.0,0.030750036239624023,0.009590076002938175,9.196955774213065e-05,0.014219999313354492,0.0,0.039511919021606445,0.017930207325733968,0.00032149233474380406,0.006799030303955078,2.193450927734375e-05,0.030859947204589844,0.012086255906401111,0.00014607758183501576,2,8,0.2,0.8,0,0.0,1.0,2,7,1,0,0,0.1,0.7,0.0,0.2,0.0,0.9709505944546686,2.9219280948873623,0.04270792007446289
