file,flow_id,client_ip,client_port,server_ip,server_port,total_packets,outgoing_packets,incoming_packets,total_bytes,outgoing_bytes,incoming_bytes,packet_size_mean,packet_size_min,packet_size_max,packet_size_std,packet_size_var,packet_size_cv,packet_size_out_mean,packet_size_out_min,packet_size_out_max,packet_size_out_std,packet_size_out_var,packet_size_out_cv,packet_size_in_mean,packet_size_in_min,packet_size_in_max,packet_size_in_std,packet_size_in_var,packet_size_in_cv,iat_mean,iat_min,iat_max,iat_std,iat_var,iat_out_mean,iat_out_min,iat_out_max,iat_out_std,iat_out_var,iat_in_mean,iat_in_min,iat_in_max,iat_in_std,iat_in_var,short_header_count,long_header_count,short_header_ratio,long_header_ratio,spin_bit_count,spin_bit_ratio,no_spin_bit_ratio,initial_packets,handshake_packets,zerortt_packets,onertt_packets,retry_packets,initial_ratio,handshake_ratio,zerortt_ratio,onertt_ratio,retry_ratio,entropy_direction,entropy_packet_size,duration
traffic_record_QUIC_CONNECT.pcap,172.16.0.47:52421->172.19.0.8:443,172.16.0.47,52421,172.19.0.8,443,13,9,4,15622,10446,5176,1201.6923076923076,94,1294,319.7632260127158,102248.52071005915,0.2660940941086484,1160.6666666666667,94,1294,377.12361663282536,142222.22222222222,0.3249198305279943,1294.0,1294,1294,0.0,0.0,0.0,0.12570716937383017,0.0,0.8010399341583252,0.2351324263919488,0.05528725794096523,0.18846926093101501,0.0,0.8010399341583252,0.26670469342467845,0.07113139349475173,0.00048232078552246094,9.489059448242188e-05,0.0012099742889404297,0.0005148895273911273,2.6511122541705845e-07,0,13,0.0,1.0,0,0.0,1.0,8,5,0,0,0,0.6153846153846154,0.38461538461538464,0.0,0.0,0.0,0.8904916402194913,0.39124356362925566,1.508486032485962
traffic_record_QUIC_CONNECT.pcap,172.16.0.44:43124->172.19.0.8:443,172.16.0.44,43124,172.19.0.8,443,13,9,4,15622,10446,5176,1201.6923076923076,94,1294,319.7632260127158,102248.52071005915,0.2660940941086484,1160.6666666666667,94,1294,377.12361663282536,142222.22222222222,0.3249198305279943,1294.0,1294,1294,0.0,0.0,0.0,0.12406108776728313,0.0,0.80057692527771,0.23530767493928023,0.055369701885329976,0.18606948852539062,0.0,0.80057692527771,0.2674579101271132,0.07153373368956295,0.00029206275939941406,8.606910705566406e-05,0.0005519390106201172,0.00019396940069349287,3.762412840539279e-08,0,13,0.0,1.0,0,0.0,1.0,8,5,0,0,0,0.6153846153846154,0.38461538461538464,0.0,0.0,0.0,0.8904916402194913,0.39124356362925566,1.4887330532073975
traffic_record_QUIC_CONNECT.pcap,172.16.0.34:54526->172.19.0.8:443,172.16.0.34,54526,172.19.0.8,443,23,9,14,16559,10446,6113,719.9565217391304,90,1294,599.5887342867225,359506.6502835538,0.8328124215589479,1160.6666666666667,94,1294,377.12361663282536,142222.22222222222,0.3249198305279943,436.64285714285717,90,1294,542.2763669599343,294063.6581632654,1.241921992056123,1.167994412508878,0.0,8.014956951141357,2.3410882350916795,5.480694124484674,0.1910686194896698,0.0,0.8005979061126709,0.2659391126442299,0.07072361163400043,1.8590649274679332,1.2159347534179688e-05,8.014956951141357,2.8392931500753726,8.061585592064931,0,23,0.0,1.0,0,0.0,1.0,9,14,0,0,0,0.391304347826087,0.6086956521739131,0.0,0.0,0.0,0.9656361333706098,1.3257847812033308,25.695877075195312
traffic_record_QUIC_CONNECT.pcap,172.16.0.41:49495->172.19.0.8:443,172.16.0.41,49495,172.19.0.8,443,13,9,4,15622,10446,5176,1201.6923076923076,94,1294,319.7632260127158,102248.52071005915,0.2660940941086484,1160.6666666666667,94,1294,377.12361663282536,142222.22222222222,0.3249198305279943,1294.0,1294,1294,0.0,0.0,0.0,0.12990941603978476,0.0,0.8010430335998535,0.23523567962845526,0.055335824970261245,0.1948472559452057,0.0,0.8010430335998535,0.2653054930931875,0.07038700466541936,0.0003399848937988281,0.0001590251922607422,0.0006778240203857422,0.00023909052890583305,5.716428101247099e-08,0,13,0.0,1.0,0,0.0,1.0,8,5,0,0,0,0.6153846153846154,0.38461538461538464,0.0,0.0,0.0,0.8904916402194913,0.39124356362925566,1.558912992477417
traffic_record_QUIC_CONNECT.pcap,172.16.0.27:46569->172.19.0.8:443,172.16.0.27,46569,172.19.0.8,443,23,9,14,16559,10446,6113,719.9565217391304,90,1294,599.5887342867225,359506.6502835538,0.8328124215589479,1160.6666666666667,94,1294,377.12361663282536,142222.22222222222,0.3249198305279943,436.64285714285717,90,1294,542.2763669599343,294063.6581632654,1.241921992056123,1.1679971759969539,0.0,8.014997959136963,2.3412416202031463,5.481412324171454,0.19223138689994812,0.0,0.8008401393890381,0.2657731256424227,0.07063535431374302,1.8583733852093036,1.0967254638671875e-05,8.014997959136963,2.8399237632612,8.065166981135658,0,23,0.0,1.0,0,0.0,1.0,9,14,0,0,0,0.391304347826087,0.6086956521739131,0.0,0.0,0.0,0.9656361333706098,1.3257847812033308,25.695937871932983
traffic_record_QUIC_CONNECT.pcap,172.16.0.24:60869->172.19.0.8:443,172.16.0.24,60869,172.19.0.8,443,23,9,14,16559,10446,6113,719.9565217391304,90,1294,599.5887342867225,359506.6502835538,0.8328124215589479,1160.6666666666667,94,1294,377.12361663282536,142222.22222222222,0.3249198305279943,436.64285714285717,90,1294,542.2763669599343,294063.6581632654,1.241921992056123,1.168007417158647,0.0,8.01502013206482,2.3397372753265553,5.474370517552533,0.19353613257408142,0.0,0.8008708953857422,0.2654220030562924,0.07044883970641447,1.8575928578009973,1.0967254638671875e-05,8.01502013206482,2.838320072558289,8.05606083428729,0,23,0.0,1.0,0,0.0,1.0,9,14,0,0,0,0.391304347826087,0.6086956521739131,0.0,0.0,0.0,0.9656361333706098,1.3257847812033308,25.696163177490234
traffic_record_QUIC_CONNECT.pcap,172.16.0.46:45793->172.19.0.8:443,172.16.0.46,45793,172.19.0.8,443,13,9,4,15622,10446,5176,1201.6923076923076,94,1294,319.76322601271585,102248.52071005918,0.2660940941086485,1160.6666666666667,94,1294,377.12361663282536,142222.22222222222,0.3249198305279943,1294.0,1294,1294,0.0,0.0,0.0,0.1306438446044922,0.0,0.80069899559021,0.23525810128217647,0.0553463742188948,0.19596576690673828,0.0,0.80069899559021,0.2650442450886456,0.07024845185461004,0.00023063023885091147,9.894371032714844e-05,0.0004730224609375,0.00017161107356455772,2.9450360569980045e-08,0,13,0.0,1.0,0,0.0,1.0,8,5,0,0,0,0.6153846153846154,0.38461538461538464,0.0,0.0,0.0,0.8904916402194913,0.39124356362925566,1.5677261352539062
traffic_record_QUIC_CONNECT.pcap,172.16.0.56:51043->172.19.0.8:443,172.16.0.56,51043,172.19.0.8,443,23,9,14,16559,10446,6113,719.9565217391304,90,1294,599.5887342867225,359506.6502835538,0.8328124215589479,1160.6666666666667,94,1294,377.12361663282536,142222.22222222222,0.3249198305279943,436.64285714285717,90,1294,542.2763669599343,294063.6581632654,1.241921992056123,1.1680021394382825,1.1920928955078125e-06,8.86702585220337,2.4804479348186304,6.152621957346008,0.2388307750225067,1.1920928955078125e-06,0.8008949756622314,0.2837892046711846,0.08053631268790351,1.8546386865469127,8.606910705566406e-05,9.19123387336731,3.1074142352913636,9.65602322969141,0,23,0.0,1.0,0,0.0,1.0,9,14,0,0,0,0.391304347826087,0.6086956521739131,0.0,0.0,0.0,0.9656361333706098,1.3257847812033308,25.696047067642212
traffic_record_QUIC_CONNECT.pcap,172.16.0.43:53374->172.19.0.8:443,172.16.0.43,53374,172.19.0.8,443,13,9,4,15622,10446,5176,1201.6923076923076,94,1294,319.7632260127158,102248.52071005915,0.2660940941086484,1160.6666666666667,94,1294,377.12361663282536,142222.22222222222,0.3249198305279943,1294.0,1294,1294,0.0,0.0,0.0,0.13312449057896933,0.0,0.8010270595550537,0.23577707118289476,0.055590827295583824,0.19957736134529114,0.0,0.8010270595550537,0.2649138955000185,0.07017937202899471,0.0005749861399332682,9.894371032714844e-05,0.0014719963073730469,0.00063468035828345,4.0281915719080843e-07,0,13,0.0,1.0,0,0.0,1.0,8,5,0,0,0,0.6153846153846154,0.38461538461538464,0.0,0.0,0.0,0.8904916402194913,0.39124356362925566,1.5974938869476318
traffic_record_QUIC_CONNECT.pcap,172.16.0.45:40644->172.19.0.8:443,172.16.0.45,40644,172.19.0.8,443,13,9,4,15622,10446,5176,1201.6923076923076,94,1294,319.7632260127158,102248.52071005915,0.2660940941086484,1160.6666666666667,94,1294,377.12361663282536,142222.22222222222,0.3249198305279943,1294.0,1294,1294,0.0,0.0,0.0,0.1314169963200887,0.0,0.8002800941467285,0.23527733766444853,0.05535542561847093,0.1970943808555603,0.0,0.8002800941467285,0.2647950346944777,0.07011641039884964,0.00027362505594889325,0.00012183189392089844,0.0005741119384765625,0.000212480079949227,4.51477843752299e-08,0,13,0.0,1.0,0,0.0,1.0,8,5,0,0,0,0.6153846153846154,0.38461538461538464,0.0,0.0,0.0,0.8904916402194913,0.39124356362925566,1.5770039558410645
traffic_record_QUIC_CONNECT.pcap,172.16.0.40:52940->172.19.0.8:443,172.16.0.40,52940,172.19.0.8,443,13,9,4,15622,10446,5176,1201.6923076923076,94,1294,319.7632260127158,102248.52071005915,0.2660940941086484,1160.6666666666667,94,1294,377.12361663282536,142222.22222222222,0.3249198305279943,1294.0,1294,1294,0.0,0.0,0.0,0.1341028412183126,0.0,0.8001768589019775,0.23596288752738964,0.055678484290263536,0.20108875632286072,0.0,0.8001768589019775,0.26472504162302785,0.07007934766231383,0.0003319581349690755,0.00011301040649414062,0.0007650852203369141,0.00030627328581003734,9.380332560087682e-08,0,13,0.0,1.0,0,0.0,1.0,8,5,0,0,0,0.6153846153846154,0.38461538461538464,0.0,0.0,0.0,0.8904916402194913,0.39124356362925566,1.609234094619751
traffic_record_QUIC_CONNECT.pcap,172.16.0.49:59860->172.19.0.8:443,172.16.0.49,59860,172.19.0.8,443,13,9,4,15622,10446,5176,1201.6923076923076,94,1294,319.76322601271585,102248.52071005918,0.2660940941086485,1160.6666666666667,94,1294,377.12361663282536,142222.22222222222,0.3249198305279943,1294.0,1294,1294,0.0,0.0,0.0,0.1349006692568461,0.0,0.8010320663452148,0.23638319817087966,0.05587701637749337,0.20235100388526917,0.0,0.8010320663452148,0.26498727166610475,0.07021825414504601,0.0002503395080566406,0.00011110305786132812,0.0005130767822265625,0.00018589434079931884,3.4556705941213295e-08,0,13,0.0,1.0,0,0.0,1.0,8,5,0,0,0,0.6153846153846154,0.38461538461538464,0.0,0.0,0.0,0.8904916402194913,0.39124356362925566,1.6188080310821533
traffic_record_QUIC_CONNECT.pcap,172.16.0.48:45285->172.19.0.8:443,172.16.0.48,45285,172.19.0.8,443,25,9,16,19147,10446,8701,765.88,90,1294,595.8181145282509,354999.22559999995,0.7779523091453634,1160.6666666666667,94,1294,377.12361663282536,142222.22222222222,0.3249198305279943,543.8125,90,1294,581.1222137758546,337703.02734375,1.0686076796246033,1.0705063343048096,0.0,8.015017986297607,2.247830508596144,5.052741995375598,0.20321324467658997,0.0,0.8003509044647217,0.26485422214221294,0.07014775898655667,1.604458999633789,1.1920928955078125e-05,8.015017986297607,2.6989350682234314,7.284250502486219,0,25,0.0,1.0,0,0.0,1.0,9,16,0,0,0,0.36,0.64,0.0,0.0,0.0,0.9426831892554922,1.290564432903234,25.69215202331543
traffic_record_QUIC_CONNECT.pcap,172.16.0.26:57688->172.19.0.8:443,172.16.0.26,57688,172.19.0.8,443,23,9,14,16559,10446,6113,719.9565217391304,90,1294,599.5887342867225,359506.6502835538,0.8328124215589479,1160.6666666666667,94,1294,377.12361663282536,142222.22222222222,0.3249198305279943,436.64285714285717,90,1294,542.2763669599343,294063.6581632654,1.241921992056123,1.1677225936542859,0.0,9.002365112304688,2.5021009398811564,6.260509113354166,0.22104111313819885,0.0,0.8010220527648926,0.2705500135384021,0.07319730982562955,1.8482931577242339,8.702278137207031e-05,9.107876062393188,3.092286987562383,9.562238813447637,0,23,0.0,1.0,0,0.0,1.0,9,14,0,0,0,0.391304347826087,0.6086956521739131,0.0,0.0,0.0,0.9656361333706098,1.3257847812033308,25.689897060394287
traffic_record_QUIC_CONNECT.pcap,172.16.0.33:48827->172.19.0.8:443,172.16.0.33,48827,172.19.0.8,443,23,9,14,16559,10446,6113,719.9565217391304,90,1294,599.5887342867225,359506.6502835538,0.8328124215589479,1160.6666666666667,94,1294,377.12361663282536,142222.22222222222,0.3249198305279943,436.64285714285717,90,1294,542.2763669599343,294063.6581632654,1.241921992056123,1.1674501354044133,0.0,8.015141010284424,2.3210620334045418,5.387328962912027,0.20824724435806274,0.0,0.8025450706481934,0.26610327150652796,0.07081095110647695,1.8475726200984075,5.1975250244140625e-05,8.015141010284424,2.8177587177649177,7.939764191540193,0,23,0.0,1.0,0,0.0,1.0,9,14,0,0,0,0.391304347826087,0.6086956521739131,0.0,0.0,0.0,0.9656361333706098,1.3257847812033308,25.683902978897095
traffic_record_QUIC_CONNECT.pcap,172.16.0.39:48724->172.19.0.8:443,172.16.0.39,48724,172.19.0.8,443,15,5,10,8615,5270,3345,574.3333333333334,90,1294,587.6345425139299,345314.3555555556,1.0231593891710908,1054.0,94,1294,480.0,230400.0,0.45540796963946867,334.5,90,1294,479.80355355082565,230211.45,1.4343902946213023,1.8091732944761003,0.0,11.666802883148193,3.3825571969034516,11.441693190323337,0.08421528339385986,0.0,0.2005469799041748,0.0872102218574104,0.007605622796418743,2.776913219028049,9.107589721679688e-05,11.666802883148193,3.8952027701791736,15.172604620811509,0,15,0.0,1.0,0,0.0,1.0,5,10,0,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.9182958340544896,1.4294732983598406,25.328426122665405
traffic_record_QUIC_CONNECT.pcap,172.16.0.36:57426->172.19.0.8:443,172.16.0.36,57426,172.19.0.8,443,13,9,4,16822,11646,5176,1294.0,1294,1294,0.0,0.0,0.0,1294.0,1294,1294,0.0,0.0,0.0,1294.0,1294,1294,0.0,0.0,0.0,0.5106109976768494,0.0,3.0443851947784424,0.9037701498791529,0.8168004838125865,0.5559166371822357,0.0,3.0443851947784424,0.9771082266095996,0.9547404865081566,0.00023595492045084635,0.00010085105895996094,0.00046896934509277344,0.00016546424977167604,2.7378417952503593e-08,0,13,0.0,1.0,0,0.0,1.0,9,4,0,0,0,0.6923076923076923,0.3076923076923077,0.0,0.0,0.0,0.8904916402194913,0.0,6.127331972122192
traffic_record_QUIC_CONNECT.pcap,172.16.0.36:46859->172.19.0.8:443,172.16.0.36,46859,172.19.0.8,443,9,9,0,11646,11646,0,1294.0,1294,1294,0.0,0.0,0.0,1294.0,1294,1294,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.5558643937110901,0.0,2.829439878463745,0.8965793097005496,0.803854458583114,0.5558643937110901,0.0,2.829439878463745,0.8965793097005496,0.803854458583114,0.0,0.0,0.0,0.0,0.0,0,9,0.0,1.0,0,0.0,1.0,9,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.446915149688721
traffic_record_QUIC_CONNECT.pcap,172.16.0.36:42383->172.19.0.8:443,172.16.0.36,42383,172.19.0.8,443,13,9,4,16822,11646,5176,1294.0,1294,1294,0.0,0.0,0.0,1294.0,1294,1294,0.0,0.0,0.0,1294.0,1294,1294,0.0,0.0,0.0,0.5114743312199911,0.0,3.0432801246643066,0.9048225336462961,0.8187038173941025,0.5557297468185425,0.0,3.0432801246643066,0.9767990882139573,0.9541364587356185,0.00023929278055826822,0.00011992454528808594,0.00045609474182128906,0.00015356344721304124,2.3581732319952504e-08,0,13,0.0,1.0,0,0.0,1.0,9,4,0,0,0,0.6923076923076923,0.3076923076923077,0.0,0.0,0.0,0.8904916402194913,0.0,6.137691974639893
traffic_record_QUIC_CONNECT.pcap,172.16.0.36:56045->172.19.0.8:443,172.16.0.36,56045,172.19.0.8,443,13,9,4,16822,11646,5176,1294.0,1294,1294,0.0,0.0,0.0,1294.0,1294,1294,0.0,0.0,0.0,1294.0,1294,1294,0.0,0.0,0.0,0.5122211575508118,0.0,3.0433249473571777,0.90589790978352,0.8206510229501506,0.5556566119194031,0.0,3.0433249473571777,0.9768556912432594,0.9542470415143463,0.0002466837565104167,9.894371032714844e-05,0.0005321502685546875,0.00020189669812680443,4.0762276714505994e-08,0,13,0.0,1.0,0,0.0,1.0,9,4,0,0,0,0.6923076923076923,0.3076923076923077,0.0,0.0,0.0,0.8904916402194913,0.0,6.146653890609741
traffic_record_QUIC_CONNECT.pcap,172.16.0.36:54133->172.19.0.8:443,172.16.0.36,54133,172.19.0.8,443,13,9,4,16822,11646,5176,1294.0,1294,1294,0.0,0.0,0.0,1294.0,1294,1294,0.0,0.0,0.0,1294.0,1294,1294,0.0,0.0,0.0,0.5487527449925741,0.0,3.043325901031494,0.9602680524585698,0.9221147325725746,0.555658608675003,0.0,3.043325901031494,0.9768576801451636,0.9542509272585908,0.00028967857360839844,0.00012111663818359375,0.0005919933319091797,0.0002142406410152753,4.5899052262636055e-08,0,13,0.0,1.0,0,0.0,1.0,9,4,0,0,0,0.6923076923076923,0.3076923076923077,0.0,0.0,0.0,0.8904916402194913,0.0,6.585032939910889
traffic_record_QUIC_CONNECT.pcap,172.16.0.37:59797->172.19.0.8:443,172.16.0.37,59797,172.19.0.8,443,46,35,11,19002,13299,5703,413.0869565217391,67,1444,536.5946095957906,287933.77504725894,1.2989870561733696,379.9714285714286,83,1444,515.546837872968,265788.5420408164,1.3568042202837718,518.4545454545455,67,1294,586.3482309463245,343804.24793388427,1.1309539786795668,0.5748471366034613,0.0,9.580320119857788,1.552373041340446,2.4098620594805857,0.4636571757933673,0.0,3.2003800868988037,0.8426509208912529,0.7100605744788766,2.4520159006118774,9.202957153320312e-05,11.391046047210693,4.1017436900031035,16.824301298480272,24,22,0.5217391304347826,0.4782608695652174,0,0.0,1.0,6,16,0,24,0,0.13043478260869565,0.34782608695652173,0.0,0.5217391304347826,0.0,0.7935912300117064,2.6578523933830693,25.86812114715576
traffic_record_QUIC_CONNECT.pcap,172.16.0.61:35835->172.19.0.8:443,172.16.0.61,35835,172.19.0.8,443,9,9,0,11646,11646,0,1294.0,1294,1294,0.0,0.0,0.0,1294.0,1294,1294,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.37532350420951843,0.0,1.6002929210662842,0.5332849922141644,0.2843928829208613,0.37532350420951843,0.0,1.6002929210662842,0.5332849922141644,0.2843928829208613,0.0,0.0,0.0,0.0,0.0,0,9,0.0,1.0,0,0.0,1.0,9,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0025880336761475
traffic_record_QUIC_CONNECT.pcap,172.16.0.52:39325->172.19.0.8:443,172.16.0.52,39325,172.19.0.8,443,9,9,0,11646,11646,0,1294.0,1294,1294,0.0,0.0,0.0,1294.0,1294,1294,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.3757036328315735,0.0,1.6037280559539795,0.534439998566257,0.28562611206750077,0.3757036328315735,0.0,1.6037280559539795,0.534439998566257,0.28562611206750077,0.0,0.0,0.0,0.0,0.0,0,9,0.0,1.0,0,0.0,1.0,9,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.005629062652588
traffic_record_QUIC_CONNECT.pcap,172.16.0.31:54753->172.19.0.8:443,172.16.0.31,54753,172.19.0.8,443,9,9,0,11646,11646,0,1294.0,1294,1294,0.0,0.0,0.0,1294.0,1294,1294,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.3756933808326721,0.0,1.604698896408081,0.5346660994116322,0.28586783786004943,0.3756933808326721,0.0,1.604698896408081,0.5346660994116322,0.28586783786004943,0.0,0.0,0.0,0.0,0.0,0,9,0.0,1.0,0,0.0,1.0,9,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.005547046661377
traffic_record_QUIC_CONNECT.pcap,172.16.0.41:45458->172.19.0.8:443,172.16.0.41,45458,172.19.0.8,443,9,9,0,11646,11646,0,1294.0,1294,1294,0.0,0.0,0.0,1294.0,1294,1294,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.3757078945636749,0.0,1.604046106338501,0.5344754573341868,0.28566401449258816,0.3757078945636749,0.0,1.604046106338501,0.5344754573341868,0.28566401449258816,0.0,0.0,0.0,0.0,0.0,0,9,0.0,1.0,0,0.0,1.0,9,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0056631565093994
traffic_record_QUIC_CONNECT.pcap,172.16.0.30:44904->172.19.0.8:443,172.16.0.30,44904,172.19.0.8,443,9,9,0,11646,11646,0,1294.0,1294,1294,0.0,0.0,0.0,1294.0,1294,1294,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.3754872679710388,0.0,1.6031920909881592,0.5343495746180871,0.2855294678945306,0.3754872679710388,0.0,1.6031920909881592,0.5343495746180871,0.2855294678945306,0.0,0.0,0.0,0.0,0.0,0,9,0.0,1.0,0,0.0,1.0,9,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0038981437683105
traffic_record_QUIC_CONNECT.pcap,172.16.0.38:48866->172.19.0.8:443,172.16.0.38,48866,172.19.0.8,443,9,9,0,11646,11646,0,1294.0,1294,1294,0.0,0.0,0.0,1294.0,1294,1294,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.37547749280929565,0.0,1.6039698123931885,0.5344956028469887,0.2856855494627659,0.37547749280929565,0.0,1.6039698123931885,0.5344956028469887,0.2856855494627659,0.0,0.0,0.0,0.0,0.0,0,9,0.0,1.0,0,0.0,1.0,9,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0038199424743652
traffic_record_QUIC_CONNECT.pcap,172.16.0.42:55883->172.19.0.8:443,172.16.0.42,55883,172.19.0.8,443,9,9,0,11646,11646,0,1294.0,1294,1294,0.0,0.0,0.0,1294.0,1294,1294,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.37547963857650757,0.0,1.6026279926300049,0.534127385563869,0.28529206400929397,0.37547963857650757,0.0,1.6026279926300049,0.534127385563869,0.28529206400929397,0.0,0.0,0.0,0.0,0.0,0,9,0.0,1.0,0,0.0,1.0,9,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0038371086120605
traffic_record_QUIC_CONNECT.pcap,172.16.0.43:34255->172.19.0.8:443,172.16.0.43,34255,172.19.0.8,443,9,9,0,11646,11646,0,1294.0,1294,1294,0.0,0.0,0.0,1294.0,1294,1294,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.375474750995636,0.0,1.6038730144500732,0.5344107275607419,0.28559482573200157,0.375474750995636,0.0,1.6038730144500732,0.5344107275607419,0.28559482573200157,0.0,0.0,0.0,0.0,0.0,0,9,0.0,1.0,0,0.0,1.0,9,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.003798007965088
traffic_record_QUIC_CONNECT.pcap,172.16.0.44:44437->172.19.0.8:443,172.16.0.44,44437,172.19.0.8,443,9,9,0,11646,11646,0,1294.0,1294,1294,0.0,0.0,0.0,1294.0,1294,1294,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.37546712160110474,0.0,1.6037850379943848,0.5344691220682422,0.2856572424443975,0.37546712160110474,0.0,1.6037850379943848,0.5344691220682422,0.2856572424443975,0.0,0.0,0.0,0.0,0.0,0,9,0.0,1.0,0,0.0,1.0,9,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.003736972808838
traffic_record_QUIC_CONNECT.pcap,172.16.0.34:44213->172.19.0.8:443,172.16.0.34,44213,172.19.0.8,443,9,9,0,11646,11646,0,1294.0,1294,1294,0.0,0.0,0.0,1294.0,1294,1294,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.3754732608795166,0.0,1.602445125579834,0.534047096367008,0.28520630113803236,0.3754732608795166,0.0,1.602445125579834,0.534047096367008,0.28520630113803236,0.0,0.0,0.0,0.0,0.0,0,9,0.0,1.0,0,0.0,1.0,9,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.003786087036133
traffic_record_QUIC_CONNECT.pcap,172.16.0.47:33437->172.19.0.8:443,172.16.0.47,33437,172.19.0.8,443,9,9,0,11646,11646,0,1294.0,1294,1294,0.0,0.0,0.0,1294.0,1294,1294,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.3754732608795166,0.0,1.6032819747924805,0.5342984120836703,0.2854747931551316,0.3754732608795166,0.0,1.6032819747924805,0.5342984120836703,0.2854747931551316,0.0,0.0,0.0,0.0,0.0,0,9,0.0,1.0,0,0.0,1.0,9,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.003786087036133
traffic_record_QUIC_CONNECT.pcap,172.16.0.56:33367->172.19.0.8:443,172.16.0.56,33367,172.19.0.8,443,9,9,0,11646,11646,0,1294.0,1294,1294,0.0,0.0,0.0,1294.0,1294,1294,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.41446611285209656,0.0,1.9075720310211182,0.6236670339341918,0.3889605692162723,0.41446611285209656,0.0,1.9075720310211182,0.6236670339341918,0.3889605692162723,0.0,0.0,0.0,0.0,0.0,0,9,0.0,1.0,0,0.0,1.0,9,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3157289028167725
traffic_record_QUIC_CONNECT.pcap,172.16.0.27:37186->172.19.0.8:443,172.16.0.27,37186,172.19.0.8,443,9,9,0,11646,11646,0,1294.0,1294,1294,0.0,0.0,0.0,1294.0,1294,1294,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.3754652440547943,0.0,1.6037318706512451,0.5343762498452274,0.2855579763986489,0.3754652440547943,0.0,1.6037318706512451,0.5343762498452274,0.2855579763986489,0.0,0.0,0.0,0.0,0.0,0,9,0.0,1.0,0,0.0,1.0,9,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0037219524383545
traffic_record_QUIC_CONNECT.pcap,172.16.0.54:60216->172.19.0.8:443,172.16.0.54,60216,172.19.0.8,443,9,9,0,11646,11646,0,1294.0,1294,1294,0.0,0.0,0.0,1294.0,1294,1294,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.37547212839126587,0.0,1.6023409366607666,0.5340041866249711,0.28516047133299693,0.37547212839126587,0.0,1.6023409366607666,0.5340041866249711,0.28516047133299693,0.0,0.0,0.0,0.0,0.0,0,9,0.0,1.0,0,0.0,1.0,9,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.003777027130127
traffic_record_QUIC_CONNECT.pcap,172.16.0.45:37066->172.19.0.8:443,172.16.0.45,37066,172.19.0.8,443,9,9,0,11646,11646,0,1294.0,1294,1294,0.0,0.0,0.0,1294.0,1294,1294,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.37547776103019714,0.0,1.6012160778045654,0.5337382636381869,0.2848765340715067,0.37547776103019714,0.0,1.6012160778045654,0.5337382636381869,0.2848765340715067,0.0,0.0,0.0,0.0,0.0,0,9,0.0,1.0,0,0.0,1.0,9,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.003822088241577
traffic_record_QUIC_CONNECT.pcap,172.16.0.50:46089->172.19.0.8:443,172.16.0.50,46089,172.19.0.8,443,9,9,0,11646,11646,0,1294.0,1294,1294,0.0,0.0,0.0,1294.0,1294,1294,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.37551361322402954,0.0,1.6013548374176025,0.5337281503169643,0.284865738440768,0.37551361322402954,0.0,1.6013548374176025,0.5337281503169643,0.284865738440768,0.0,0.0,0.0,0.0,0.0,0,9,0.0,1.0,0,0.0,1.0,9,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0041089057922363
