file,flow_id,client_ip,client_port,server_ip,server_port,total_packets,outgoing_packets,incoming_packets,total_bytes,outgoing_bytes,incoming_bytes,packet_size_mean,packet_size_min,packet_size_max,packet_size_std,packet_size_var,packet_size_cv,packet_size_out_mean,packet_size_out_min,packet_size_out_max,packet_size_out_std,packet_size_out_var,packet_size_out_cv,packet_size_in_mean,packet_size_in_min,packet_size_in_max,packet_size_in_std,packet_size_in_var,packet_size_in_cv,iat_mean,iat_min,iat_max,iat_std,iat_var,iat_out_mean,iat_out_min,iat_out_max,iat_out_std,iat_out_var,iat_in_mean,iat_in_min,iat_in_max,iat_in_std,iat_in_var,short_header_count,long_header_count,short_header_ratio,long_header_ratio,spin_bit_count,spin_bit_ratio,no_spin_bit_ratio,onertt_packets,handshake_packets,initial_packets,zerortt_packets,retry_packets,initial_ratio,handshake_ratio,zerortt_ratio,onertt_ratio,retry_ratio,entropy_direction,entropy_packet_size,duration
normal_traffic_recording_15.pcap,172.19.0.38:37851->172.19.0.8:443,172.19.0.38,37851,172.19.0.8,443,69481,1986,67495,86909506,262018,86647488,1250.8384450425297,66,1399,204.7371475833024,41917.299600546954,0.16367992876677304,131.932527693857,131,1399,29.406284812276326,864.7295864607133,0.22288881541413486,1283.7615823394326,66,1294,72.13474064010656,5203.42080721544,0.05619013813192129,0.004148883979486609,0.0,15.00518798828125,0.23774978066926525,0.05652495820828373,0.14522138987140032,0.0,15.028189897537231,1.4010800713487552,1.9630253663306332,0.004270225382700395,9.059906005859375e-06,15.031577110290527,0.24161140309917803,0.058376070107553496,69474,7,0.9998992530332034,0.00010074696679667822,0,0.0,1.0,69474,6,1,0,0,1.439242382809689e-05,8.635454296858134e-05,0.0,0.9998992530332034,0.0,0.18723692194119124,0.43718828682825084,288.2644588947296
normal_traffic_recording_15.pcap,172.19.0.22:40087->172.19.0.8:443,172.19.0.22,40087,172.19.0.8,443,2595,79,2516,3219226,17329,3201897,1240.5495183044316,66,1399,230.68829104444987,53217.08762500881,0.18595653590656494,219.35443037974684,131,1399,267.9619299417238,71803.59589809328,1.221593425206081,1272.6140699523053,66,1294,137.33605092297333,18861.19088311752,0.10791649579052695,0.006433312306518084,0.0,14.223185062408447,0.27967944690818664,0.0782205930228692,0.2139071409518902,0.0,14.225474119186401,1.599326097216497,2.5578439652377525,0.0066281093991774455,1.3828277587890625e-05,14.223942995071411,0.284090166769286,0.08070722285500075,2590,5,0.9980732177263969,0.0019267822736030828,0,0.0,1.0,2590,4,1,0,0,0.0003853564547206166,0.0015414258188824663,0.0,0.9980732177263969,0.0,0.19660943765207056,0.5017622771731687,16.68801212310791
normal_traffic_recording_15.pcap,172.19.0.26:40569->172.19.0.8:443,172.19.0.26,40569,172.19.0.8,443,2164,134,2030,2611238,21747,2589491,1206.6719038817005,66,1399,296.71981613054646,88042.6492845453,0.24589933284767707,162.2910447761194,131,1399,163.9602165355094,26882.952606371127,1.0102850515362238,1275.6113300492611,66,1294,123.8068262110679,15328.130216457568,0.09705685681412596,0.0003012084211401514,0.0,0.11051797866821289,0.0033100647364562794,1.0956528559531378e-05,0.004898600112226673,0.0,0.11051797866821289,0.013274613331516165,0.0001762153591012667,0.00031152037107750604,1.9073486328125e-05,0.12495613098144531,0.003682208901581882,1.3558662394888848e-05,2159,5,0.9976894639556377,0.0023105360443622922,0,0.0,1.0,2159,4,1,0,0,0.0004621072088724584,0.0018484288354898336,0.0,0.9976894639556377,0.0,0.33502919416480287,0.7707779026433227,0.6515138149261475
normal_traffic_recording_15.pcap,172.19.0.39:37086->172.19.0.8:443,172.19.0.8,443,172.19.0.39,37086,75,66,9,80829,79454,1375,1077.72,66,1294,447.7788906741064,200505.93493333334,0.41548722365188206,1203.8484848484848,66,1294,308.0259356663962,94879.97704315887,0.2558676939358893,152.77777777777777,131,305,54.00571528968594,2916.6172839506175,0.3534919546233989,0.05724301531508162,0.0,4.1615519523620605,0.4803888333836234,0.23077343123967872,0.06516897128178523,1.5020370483398438e-05,4.184154987335205,0.5148873700848238,0.26510900387286623,0.5268152356147766,0.0,4.1615519523620605,1.3738327415189573,1.887416401669494,73,2,0.9733333333333334,0.02666666666666667,0,0.0,1.0,73,2,0,0,0,0.0,0.02666666666666667,0.0,0.9733333333333334,0.0,0.5293608652873644,1.3042773249113604,4.23598313331604
normal_traffic_recording_15.pcap,172.19.0.26:57863->172.19.0.8:443,172.19.0.8,443,172.19.0.26,57863,432,411,21,522329,519057,3272,1209.0949074074074,66,1294,290.84112178681613,84588.55812221362,0.24054449324449642,1262.912408759124,66,1294,170.75705801826854,29157.972863054325,0.13520894785256413,155.8095238095238,131,300,57.87064314372599,3349.01133786848,0.37141916443100426,0.0009238609305114038,9.5367431640625e-07,0.15415191650390625,0.009176558788883618,8.420923120583718e-05,0.0009711806367083294,1.4066696166992188e-05,0.17873311042785645,0.010918317447961364,0.00011920965589445755,0.019111549854278563,9.5367431640625e-07,0.15415191650390625,0.03856833049852124,0.0014875161174431636,430,2,0.9953703703703703,0.004629629629629629,0,0.0,1.0,430,2,0,0,0,0.0,0.004629629629629629,0.0,0.9953703703703703,0.0,0.28046750269234444,0.7364018334092661,0.39818406105041504
normal_traffic_recording_15.pcap,172.19.0.27:60920->172.19.0.8:443,172.19.0.27,60920,172.19.0.8,443,70653,3127,67526,87059353,411488,86647865,1232.2102812336348,66,1399,248.62636660629923,61815.070171849904,0.2017726766225205,131.5919411576591,131,1399,23.437724552031543,549.3269321769022,0.17810911782166827,1283.1778129905517,66,1294,77.19248767089624,5958.680152821469,0.06015728053385897,0.004734239481465028,0.0,26.622357845306396,0.26082730762358025,0.06803088440216577,0.10700047595792296,0.0,26.622357845306396,1.2367894199260046,1.5296480692409027,0.004757710135190499,7.867813110351562e-06,26.670959949493408,0.2623662301841212,0.06883603874102726,70644,9,0.9998726168740181,0.0001273831259819116,0,0.0,1.0,70644,8,1,0,0,1.4153680664656843e-05,0.00011322944531725475,0.0,0.9998726168740181,0.0,0.26148785568755095,0.5830241061933891,334.48348784446716
normal_traffic_recording_15.pcap,172.19.0.36:45215->172.19.0.8:443,172.19.0.36,45215,172.19.0.8,443,40225,2062,38163,49256336,271951,48984385,1224.5204723430702,66,1399,263.9632649259266,69676.6052303549,0.2155645992760281,131.8870029097963,131,1399,28.8561154434537,832.6753984859271,0.21879423147699964,1283.556979273118,66,1294,73.52391465337186,5405.76602595631,0.05728137966653312,0.0031905130749196407,0.0,15.00459909439087,0.2015051754869523,0.040604335748027444,0.06226841238504009,0.0,15.03016710281372,0.8892342782828646,0.790737601673247,0.0031786827251137845,1.0013580322265625e-05,15.04573106765747,0.2041906745647484,0.041693831579206996,40220,5,0.9998756991920448,0.0001243008079552517,0,0.0,1.0,40220,4,1,0,0,2.486016159105034e-05,9.944064636420136e-05,0.0,0.9998756991920448,0.0,0.2917323856570243,0.6444057817897467,128.33519792556763
normal_traffic_recording_15.pcap,172.19.0.31:49566->172.19.0.8:443,172.19.0.8,443,172.19.0.31,49566,111,97,14,118816,116620,2196,1070.4144144144145,66,1294,451.4447172857354,203802.33276519756,0.42174760654050486,1202.2680412371135,66,1294,308.01571507183655,94873.6807312148,0.2561955441773979,156.85714285714286,131,305,58.98771923382158,3479.5510204081643,0.3760601408349281,0.3003808455033736,1.5020370483398438e-05,28.91262197494507,2.767044829733902,7.656537089757118,0.34413928041855496,1.621246337890625e-05,28.935049057006836,2.9616969283023264,8.771648695115436,2.540229082107544,2.5033950805664062e-05,28.91262197494507,7.6874460947087995,59.09682745905357,109,2,0.9819819819819819,0.018018018018018018,0,0.0,1.0,109,2,0,0,0,0.0,0.018018018018018018,0.0,0.9819819819819819,0.0,0.546717536611747,1.3371603250193582,33.041893005371094
normal_traffic_recording_15.pcap,172.19.0.28:44875->172.19.0.8:443,172.19.0.28,44875,172.19.0.8,443,85,16,69,87174,3921,83253,1025.5764705882352,66,1399,484.8722421536138,235101.0912110727,0.4727801934413607,245.0625,131,1399,310.5566511825983,96445.43359375,1.2672548887838746,1206.5652173913043,66,1294,305.33908346561105,93231.95589161941,0.2530647154952634,0.03449360813413348,0.0,2.810314893722534,0.30470926604448817,0.09284773681337068,0.19316420555114747,0.0,2.810314893722534,0.6995116651733309,0.48931656971356613,0.04235774979871862,1.5020370483398438e-05,2.8116610050201416,0.3383480820998488,0.11447942466064602,79,6,0.9294117647058824,0.07058823529411765,0,0.0,1.0,79,5,1,0,0,0.011764705882352941,0.058823529411764705,0.0,0.9294117647058824,0.0,0.6977652006354234,1.500991888502449,2.897463083267212
normal_traffic_recording_15.pcap,172.19.0.30:58928->172.19.0.8:443,172.19.0.8,443,172.19.0.30,58928,35,31,4,36833,36287,546,1052.3714285714286,66,1294,457.336018119487,209156.23346938775,0.43457661972095796,1170.5483870967741,66,1294,337.5493119253386,113939.53798126952,0.2883685250829635,136.5,131,142,5.5,30.25,0.040293040293040296,0.001284206614774816,0.0,0.020627975463867188,0.004240231742084119,1.7979565226577723e-05,0.0007678349812825521,1.5974044799804688e-05,0.017184019088745117,0.003150150925194045,9.923450851500898e-06,0.009421348571777344,0.0,0.02463698387145996,0.010860496077820416,0.00011795037505635264,33,2,0.9428571428571428,0.05714285714285714,0,0.0,1.0,33,2,0,0,0,0.0,0.05714285714285714,0.0,0.9428571428571428,0.0,0.512709142030877,1.289798372418862,0.04366302490234375
normal_traffic_recording_15.pcap,172.19.0.39:57754->172.19.0.8:443,172.19.0.39,57754,172.19.0.8,443,2611,144,2467,3174571,23574,3150997,1215.8448870164689,66,1399,279.8626134598514,78323.0824125782,0.23017953724886667,163.70833333333334,131,1399,117.91015146900816,13902.803819444447,0.720245262218426,1277.2586137008511,66,1294,117.03013758318713,13696.053102739708,0.09162603119511782,0.0065090257089256785,0.0,16.003441095352173,0.3132159006300923,0.09810420040751985,0.11877106286429025,0.0,16.009371995925903,1.3336339807519324,1.7785795946162455,0.006879888118425231,1.1920928955078125e-05,16.00438904762268,0.32225650676836903,0.10384925615455189,2605,6,0.9977020298736117,0.002297970126388357,0,0.0,1.0,2605,5,1,0,0,0.00038299502106472615,0.0019149751053236309,0.0,0.9977020298736117,0.0,0.30788872816190493,0.7039574413310916,16.98855710029602
normal_traffic_recording_15.pcap,172.19.0.18:37204->172.19.0.8:443,172.19.0.8,443,172.19.0.18,37204,110,96,14,118749,116553,2196,1079.5363636363636,66,1294,443.2854339479397,196501.9759504132,0.4106257546107619,1214.09375,66,1294,287.04021488449575,82392.0849609375,0.23642343508027758,156.85714285714286,131,305,58.98771923382158,3479.5510204081643,0.3760601408349281,0.25967771416410396,0.0,25.036030054092407,2.4030446853918224,5.774623759989882,0.29794524092423286,1.811981201171875e-05,25.057651042938232,2.574075913493443,6.6258668084271015,2.1753846865433912,0.0,25.036030054092407,6.652149554272912,44.25109369241329,108,2,0.9818181818181818,0.01818181818181818,0,0.0,1.0,108,2,0,0,0,0.0,0.01818181818181818,0.0,0.9818181818181818,0.0,0.5499109046334101,1.259859662959662,28.30487084388733
normal_traffic_recording_15.pcap,172.19.0.19:36092->172.19.0.8:443,172.19.0.19,36092,172.19.0.8,443,37,6,31,37401,1115,36286,1010.8378378378378,66,1294,481.3843502050644,231730.89262235205,0.4762231212424102,185.83333333333334,131,438,112.87960646439002,12741.80555555556,0.6074238912881974,1170.516129032258,66,1294,341.88215956697263,116883.41103017694,0.2920781278337693,0.0019002755482991536,0.0,0.03088212013244629,0.00607806179133155,3.694283513924449e-05,0.013681983947753907,0.0,0.0377960205078125,0.015794502158431832,0.00024946629843270785,0.0014135281244913736,3.600120544433594e-05,0.0327451229095459,0.00595192809791667,3.542544808276995e-05,34,3,0.918918918918919,0.08108108108108109,0,0.0,1.0,34,2,0,1,0,0.0,0.05405405405405406,0.02702702702702703,0.918918918918919,0.0,0.6394571324851641,1.5030520126403792,0.06840991973876953
normal_traffic_recording_15.pcap,172.19.0.30:49402->172.19.0.8:443,172.19.0.8,443,172.19.0.30,49402,75,65,10,80893,79387,1506,1078.5733333333333,66,1294,446.0467889757257,198957.73795555555,0.41355258394644073,1221.3384615384616,66,1294,276.21024750794885,76292.10082840236,0.22615372904904674,150.6,131,305,51.649201349101226,2667.64,0.34295618425698027,0.053034605206669985,0.0,3.840820789337158,0.4433481832099702,0.19655761155558132,0.061298031359910965,1.5020370483398438e-05,3.8624279499053955,0.4789166297966473,0.2293611382957789,0.4331033229827881,0.0,3.840820789337158,1.2048426137507142,1.4516457239096527,73,2,0.9733333333333334,0.02666666666666667,0,0.0,1.0,73,2,0,0,0,0.0,0.02666666666666667,0.0,0.9733333333333334,0.0,0.5665095065529053,1.2490545322436766,3.924560785293579
normal_traffic_recording_15.pcap,172.19.0.32:40425->172.19.0.8:443,172.19.0.32,40425,172.19.0.8,443,38,7,31,37534,1248,36286,987.7368421052631,66,1294,495.2015902220516,245224.6149584487,0.5013497210112954,178.28571428571428,131,440,106.95221133854167,11438.775510204083,0.599892211033487,1170.516129032258,66,1294,341.54911524837996,116655.79812695112,0.2917936000854263,0.0016153760858484217,0.0,0.020550012588500977,0.004303085356421026,1.8516543584645073e-05,0.009961485862731934,0.0,0.023319005966186523,0.00920833937852112,8.479351411002274e-05,0.0010275602340698241,2.9087066650390625e-05,0.025735855102539062,0.004622198370399883,2.1364717775327335e-05,35,3,0.9210526315789473,0.07894736842105263,0,0.0,1.0,35,2,0,1,0,0.0,0.05263157894736842,0.02631578947368421,0.9210526315789473,0.0,0.6892019851173655,1.5536653408537526,0.0597689151763916
normal_traffic_recording_15.pcap,172.19.0.34:40248->172.19.0.8:443,172.19.0.34,40248,172.19.0.8,443,2594,91,2503,3203199,16749,3186450,1234.849267540478,66,1399,242.71178390768674,58909.01004765162,0.1965517495030872,184.05494505494505,131,1399,193.72033556034415,37527.568409612344,1.052513614901864,1273.0523371953655,66,1294,134.47422978162223,18083.31847536053,0.10563134433096408,0.0102700420295783,1.0013580322265625e-05,25.515655040740967,0.5010135443149495,0.25101457158702783,0.295852001508077,0.00010800361633300781,25.515655040740967,2.673491445849126,7.1475565110284505,0.010635981933294916,1.2874603271484375e-05,25.518944025039673,0.5101117300874093,0.2602139771727699,2589,5,0.9980724749421742,0.0019275250578257518,0,0.0,1.0,2589,4,1,0,0,0.00038550501156515033,0.0015420200462606013,0.0,0.9980724749421742,0.0,0.2192649696464658,0.5746081688933435,26.630218982696533
normal_traffic_recording_15.pcap,172.19.0.41:50190->172.19.0.8:443,172.19.0.41,50190,172.19.0.8,443,40,9,31,37793,1507,36286,944.825,66,1294,517.8515176911235,268170.19437499996,0.5480925226270722,167.44444444444446,131,437,95.40802564787037,9102.691358024691,0.5697891379103074,1170.516129032258,66,1294,342.0511064406512,116998.95941727371,0.2922224631995863,0.0011179508307041265,0.0,0.02058696746826172,0.0036316743485171167,1.3189058573677225e-05,0.005450010299682617,0.0,0.02065300941467285,0.006739699972444705,4.542355571857115e-05,0.0007352670033772787,2.5987625122070312e-05,0.012747049331665039,0.002353024741683063,5.536725434972645e-06,37,3,0.925,0.075,0,0.0,1.0,37,2,0,1,0,0.0,0.05,0.025,0.925,0.0,0.7691928290130138,1.6246346558188476,0.04360008239746094
normal_traffic_recording_15.pcap,172.19.0.20:40669->172.19.0.8:443,172.19.0.20,40669,172.19.0.8,443,37,6,31,37400,1114,36286,1010.8108108108108,66,1294,481.5170754367703,231858.69393718036,0.47636716019145725,185.66666666666666,131,437,112.50728371482839,12657.888888888889,0.6059638261121817,1170.516129032258,66,1294,342.0511064406512,116998.95941727371,0.2922224631995863,0.0013453563054402669,1.7881393432617188e-05,0.021788835525512695,0.004060835435153575,1.649038443139893e-05,0.009686565399169922,0.001995086669921875,0.02188587188720703,0.007066210623995958,4.993133258267335e-05,0.0007332007090250652,1.7881393432617188e-05,0.013349056243896484,0.0025387457981361425,6.445230227553918e-06,34,3,0.918918918918919,0.08108108108108109,0,0.0,1.0,34,2,0,1,0,0.0,0.05405405405405406,0.02702702702702703,0.918918918918919,0.0,0.6394571324851641,1.5030520126403792,0.04843282699584961
normal_traffic_recording_15.pcap,172.19.0.32:47030->172.19.0.8:443,172.19.0.32,47030,172.19.0.8,443,77,10,67,81330,1817,79513,1056.2337662337663,66,1294,462.7236951795539,214113.21808062072,0.4380883379912166,181.7,131,424,98.61546531857972,9725.01,0.5427378388474393,1186.7611940298507,66,1294,336.79499453650277,113430.86834484294,0.2837934002483328,0.036750736989473044,0.0,2.720431089401245,0.309906757411485,0.096042198289301,0.3103022310468886,0.0,2.720431089401245,0.8521685175843531,0.7261911823619138,0.0422889536077326,2.002716064453125e-05,2.742002010345459,0.3348740155088378,0.11214060626301331,74,3,0.961038961038961,0.03896103896103896,0,0.0,1.0,74,2,0,1,0,0.0,0.025974025974025976,0.012987012987012988,0.961038961038961,0.0,0.5570819081034161,1.434377580681882,2.793056011199951
normal_traffic_recording_15.pcap,172.19.0.19:34984->172.19.0.8:443,172.19.0.19,34984,172.19.0.8,443,77,10,67,81332,1818,79514,1056.2597402597403,66,1294,462.59492258900485,213994.0624051274,0.43795565139617093,181.8,131,425,98.8613170051866,9773.56,0.5437916226907954,1186.7761194029852,66,1294,336.6138591561342,113308.89017598575,0.28363720305180207,0.01869281342155055,0.0,1.3239049911499023,0.15080758349370832,0.022742927239211803,0.1578216552734375,0.0,1.3239049911499023,0.4124851846119797,0.17014402752437896,0.02148630041064638,2.5033950805664062e-05,1.3465659618377686,0.16445097673270348,0.027044123748340178,74,3,0.961038961038961,0.03896103896103896,0,0.0,1.0,74,2,0,1,0,0.0,0.025974025974025976,0.012987012987012988,0.961038961038961,0.0,0.5570819081034161,1.434377580681882,1.4206538200378418
normal_traffic_recording_15.pcap,172.19.0.24:39305->172.19.0.8:443,172.19.0.24,39305,172.19.0.8,443,33571,1246,32325,41691834,165077,41526757,1241.9002710672903,66,1399,227.25471186150355,51644.704063255,0.18298950177875445,132.48555377207063,131,1399,37.111727107462855,1377.2802888987935,0.28011904732881454,1284.6637896365044,66,1294,65.65910181317751,4311.11765091321,0.051109949811659096,0.0029943464695075667,0.0,15.003864049911499,0.1965487562743609,0.03863141359299812,0.08073912528624018,0.0,15.028162002563477,1.0187017602469788,1.0377532763302932,0.0029196353142191584,1.2159347534179688e-05,15.032664060592651,0.19776131739785716,0.039109538658936,33564,7,0.9997914866998302,0.0002085133001697894,0,0.0,1.0,33564,6,1,0,0,2.9787614309969916e-05,0.00017872568585981948,0.0,0.9997914866998302,0.0,0.22890620723238153,0.517552963039728,100.52021098136902
normal_traffic_recording_15.pcap,172.19.0.20:52782->172.19.0.8:443,172.19.0.20,52782,172.19.0.8,443,78,11,67,82652,2243,80409,1059.6410256410256,66,1294,459.20974411060524,210873.58908612753,0.43336350046734756,203.9090909090909,131,425,117.35916476236106,13773.173553719009,0.5755465057449718,1200.134328358209,66,1294,321.35709878726317,103270.38494096682,0.2677676083367115,0.0614177282754477,1.5020370483398438e-05,4.654683828353882,0.5268931657146255,0.2776164080767798,0.47268941402435305,5.793571472167969e-05,4.654683828353882,1.3940178124362412,1.9432856613895233,0.07139950087576201,1.5020370483398438e-05,4.662221908569336,0.5694310112936796,0.3242516766229427,76,2,0.9743589743589743,0.02564102564102564,0,0.0,1.0,76,2,0,0,0,0.0,0.02564102564102564,0.0,0.9743589743589743,0.0,0.5869185834047994,1.404913779849408,4.729165077209473
normal_traffic_recording_15.pcap,172.19.0.41:37263->172.19.0.8:443,172.19.0.41,37263,172.19.0.8,443,79,12,67,81593,2079,79514,1032.8227848101267,66,1294,479.36618912718575,229791.9432783208,0.4641320816865132,173.25,131,424,91.98471340391293,8461.1875,0.5309362967036821,1186.7761194029852,66,1294,336.74552245338566,113397.54689240367,0.283748145035803,0.06462673040536734,0.0,4.944115877151489,0.5560874444004259,0.3092332458197967,0.4582622701471502,0.0,4.944115877151489,1.41860202650117,2.0124317095932267,0.07630245613329338,2.5033950805664062e-05,4.966176986694336,0.60653064410245,0.3678794222353328,76,3,0.9620253164556962,0.0379746835443038,0,0.0,1.0,76,2,0,1,0,0.0,0.02531645569620253,0.012658227848101266,0.9620253164556962,0.0,0.6145715612236267,1.486240053029311,5.040884971618652
normal_traffic_recording_15.pcap,172.19.0.33:56985->172.19.0.8:443,172.19.0.8,443,172.19.0.33,56985,35,30,5,36901,36224,677,1054.3142857142857,66,1294,453.5446912254353,205702.78693877548,0.43017978355302666,1207.4666666666667,66,1294,275.30379986883986,75792.18222222223,0.22800115934367257,135.4,131,142,5.388877434122992,29.04,0.03979968562867793,0.0018080332699943991,2.3126602172851562e-05,0.03596782684326172,0.006889503638123135,4.746526037971192e-05,0.0014089387038658406,2.3126602172851562e-05,0.03780984878540039,0.006889147645457556,4.7460355280913395e-05,0.006359517574310303,5.698204040527344e-05,0.02234792709350586,0.009286073636860194,8.623116358918992e-05,33,2,0.9428571428571428,0.05714285714285714,0,0.0,1.0,33,2,0,0,0,0.0,0.05714285714285714,0.0,0.9428571428571428,0.0,0.5916727785823275,1.2682301580713347,0.06147313117980957
normal_traffic_recording_15.pcap,172.19.0.23:40432->172.19.0.8:443,172.19.0.8,443,172.19.0.23,40432,40,30,10,37556,36224,1332,938.9,66,1294,522.7170745250245,273233.13999999996,0.5567334908137442,1207.4666666666667,66,1294,275.30379986883986,75792.18222222223,0.22800115934367257,133.2,131,142,4.3999999999999995,19.359999999999996,0.03303303303303303,0.0016977970416729266,0.0,0.036112070083618164,0.006512797553227543,4.2416531969326664e-05,0.0015662127527697333,3.2901763916015625e-05,0.03904604911804199,0.007137560979843153,5.094477674097955e-05,0.0033305486043294272,0.0,0.02542400360107422,0.007927216661941393,6.284076400536126e-05,38,2,0.95,0.05,0,0.0,1.0,38,2,0,0,0,0.0,0.05,0.0,0.95,0.0,0.8112781244591328,1.4623790309270208,0.06621408462524414
normal_traffic_recording_15.pcap,172.19.0.31:56866->172.19.0.8:443,172.19.0.31,56866,172.19.0.8,443,2560,98,2462,3147233,17721,3129512,1229.387890625,66,1399,255.17580935795627,65114.69368148805,0.20756330146397425,180.8265306122449,131,1399,189.8243025187736,36033.265826738876,1.04975913587494,1271.1259138911455,66,1294,144.10183882927367,20765.339953977968,0.1133655110437895,0.008740879213870527,6.9141387939453125e-06,21.390928030014038,0.42279868944292337,0.17875873179465357,0.23055159676935255,3.504753112792969e-05,21.39421510696411,2.1601525339693026,4.666258970013999,0.009077722490536202,1.2874603271484375e-05,21.391753911972046,0.43115411153942856,0.185893867897354,2555,5,0.998046875,0.001953125,0,0.0,1.0,2555,4,1,0,0,0.000390625,0.0015625,0.0,0.998046875,0.0,0.23435551318110293,0.6148682074591125,22.367909908294678
normal_traffic_recording_15.pcap,172.19.0.30:41604->172.19.0.8:443,172.19.0.30,41604,172.19.0.8,443,2597,105,2492,3195063,18638,3176425,1230.289949942241,66,1399,252.566616006288,63789.89552086773,0.20529031877253437,177.5047619047619,131,1399,186.46532289943593,34769.31664399091,1.0504806794956956,1274.6488764044943,66,1294,127.8457571730421,16344.537627148446,0.10029880348984187,0.007881860887324682,0.0,19.50293803215027,0.38273608417308436,0.14648691012814632,0.19670223960509667,0.0,19.50418710708618,1.9026003780749823,3.619888198651066,0.008206690042098331,1.2159347534179688e-05,19.503703832626343,0.39073898536012414,0.1526769546802593,2592,5,0.9980747015787447,0.0019252984212552945,0,0.0,1.0,2592,4,1,0,0,0.0003850596842510589,0.0015402387370042356,0.0,0.9980747015787447,0.0,0.24426604950984543,0.6165894760172909,20.461310863494873
normal_traffic_recording_15.pcap,172.19.0.18:40027->172.19.0.8:443,172.19.0.18,40027,172.19.0.8,443,2562,83,2479,3171113,15807,3155306,1237.749024199844,66,1399,237.12164622063887,56226.67510638582,0.19157490055298462,190.44578313253012,131,1399,213.48469954553974,45575.71694004937,1.1209736232226102,1272.8140379185156,66,1294,136.49184853392646,18630.024716208325,0.10723628469492456,0.004822706347655059,1.0967254638671875e-05,11.327620029449463,0.22384660926668223,0.050107304480190705,0.15058180471745933,2.384185791015625e-05,11.327780961990356,1.2422026423597623,1.5430674046855755,0.004976748169382509,1.3113021850585938e-05,11.329745054244995,0.2276193746684075,0.051810579724436874,2557,5,0.998048399687744,0.00195160031225605,0,0.0,1.0,2557,4,1,0,0,0.00039032006245121,0.00156128024980484,0.0,0.998048399687744,0.0,0.20627167316725975,0.5275411615923938,12.350950956344604
normal_traffic_recording_15.pcap,172.19.0.23:51744->172.19.0.8:443,172.19.0.8,443,172.19.0.23,51744,80,65,15,81548,79387,2161,1019.35,66,1294,489.01321812400937,239133.9275,0.4797304342218172,1221.3384615384616,66,1294,276.21024750794885,76292.10082840236,0.22615372904904674,144.06666666666666,131,305,43.17169854841891,1863.7955555555552,0.29966472847120945,0.0333531898788259,0.0,2.5517749786376953,0.2851830930511018,0.08132939656219337,0.04115670174360275,2.193450927734375e-05,2.5733299255371094,0.31904973536452946,0.10179273363617629,0.1866717849458967,0.0,2.5517749786376953,0.6560187219699232,0.4303605635750514,78,2,0.975,0.025,0,0.0,1.0,78,2,0,0,0,0.0,0.025,0.0,0.975,0.0,0.6962122601251458,1.3612983770977878,2.634902000427246
normal_traffic_recording_15.pcap,172.19.0.33:51059->172.19.0.8:443,172.19.0.33,51059,172.19.0.8,443,93,20,73,93262,6992,86270,1002.8172043010753,66,1399,500.36180342594884,250361.93432766787,0.49895614203655553,349.6,131,1399,447.84711677089086,200567.03999999998,1.2810272218846992,1181.7808219178082,66,1294,339.2260024350898,115074.28072809154,0.28704646085268987,0.017620076303896698,0.0,1.510956048965454,0.1566038696719295,0.02452477199622268,0.08531047168530916,0.0,1.515773057937622,0.3372835244897382,0.11376017589221982,0.02209161056412591,2.193450927734375e-05,1.5115108489990234,0.17681492139366417,0.03126351642744764,80,13,0.8602150537634409,0.13978494623655913,0,0.0,1.0,80,9,4,0,0,0.043010752688172046,0.0967741935483871,0.0,0.8602150537634409,0.0,0.7510324165275098,1.7377682195706035,1.621047019958496
normal_traffic_recording_15.pcap,172.19.0.25:43042->172.19.0.8:443,172.19.0.25,43042,172.19.0.8,443,2557,117,2440,3128932,20155,3108777,1223.6730543605788,66,1399,265.0728330734267,70263.60683357273,0.2166206341872409,172.26495726495727,131,1399,155.39238412969607,24146.793045511018,0.9020545245931252,1274.0889344262296,66,1294,130.09811823910582,16925.520369356356,0.10211070414617007,0.009225010592053193,0.0,22.606688976287842,0.4470857757258818,0.1998856908564135,0.2032356385526986,0.0,22.606688976287842,2.089251969681553,4.3649737928182475,0.00965968679824585,1.0967254638671875e-05,22.60743498802185,0.45770035346477184,0.20948961356177706,2552,5,0.9980445834962847,0.0019554165037152915,0,0.0,1.0,2552,4,1,0,0,0.00039108330074305825,0.001564333202972233,0.0,0.9980445834962847,0.0,0.2680908342248851,0.6782708053299736,23.579127073287964
normal_traffic_recording_15.pcap,172.19.0.36:57499->172.19.0.8:443,172.19.0.36,57499,172.19.0.8,443,69651,2382,67269,86682459,313981,86368478,1244.5256923805832,66,1399,220.88488147335434,48790.1308634978,0.177485192009846,131.81402183039464,131,1399,27.104461073877058,734.6518101053167,0.2056265387968544,1283.9268905439355,66,1294,71.39433657347902,5097.1512947672045,0.05560623202091578,0.004594918981526109,0.0,26.867597818374634,0.2589095637837782,0.06703416221870631,0.13440161650544302,0.0,26.867597818374634,1.3954449700265144,1.9472666643722993,0.004756697641794482,1.0967254638671875e-05,26.92010807991028,0.26387672845915333,0.06963092782230573,69643,8,0.9998851416347216,0.00011485836527831617,0,0.0,1.0,69643,7,1,0,0,1.4357295659789521e-05,0.00010050106961852666,0.0,0.9998851416347216,0.0,0.21503143207451134,0.4906404471464091,320.03610706329346
