file,flow_id,client_ip,client_port,server_ip,server_port,total_packets,outgoing_packets,incoming_packets,total_bytes,outgoing_bytes,incoming_bytes,packet_size_mean,packet_size_min,packet_size_max,packet_size_std,packet_size_var,packet_size_cv,packet_size_out_mean,packet_size_out_min,packet_size_out_max,packet_size_out_std,packet_size_out_var,packet_size_out_cv,packet_size_in_mean,packet_size_in_min,packet_size_in_max,packet_size_in_std,packet_size_in_var,packet_size_in_cv,iat_mean,iat_min,iat_max,iat_std,iat_var,iat_out_mean,iat_out_min,iat_out_max,iat_out_std,iat_out_var,iat_in_mean,iat_in_min,iat_in_max,iat_in_std,iat_in_var,short_header_count,long_header_count,short_header_ratio,long_header_ratio,spin_bit_count,spin_bit_ratio,no_spin_bit_ratio,handshake_packets,onertt_packets,initial_packets,zerortt_packets,retry_packets,initial_ratio,handshake_ratio,zerortt_ratio,onertt_ratio,retry_ratio,entropy_direction,entropy_packet_size,duration
traffic_record_scan_5.pcap,172.16.0.43:36253->172.19.0.8:443,172.16.0.43,36253,172.19.0.8,443,55,16,39,50034,3848,46186,909.709090909091,67,1294,552.295661027753,305030.4971900827,0.607112390704849,240.5,86,1294,398.318026205192,158657.25,1.6562080091691975,1184.2564102564102,67,1294,325.5384272050133,105975.26758711375,0.2748884653573706,0.000537925296359592,9.5367431640625e-07,0.008983135223388672,0.0017357553842242974,3.0128467538636385e-06,0.0019365310668945312,9.5367431640625e-07,0.012859106063842773,0.003765236523737491,1.4177006079686784e-05,0.0005237052315159848,2.288818359375e-05,0.00922393798828125,0.0020122097700696513,4.048988158763759e-06,49,6,0.8909090909090909,0.10909090909090909,0,0.0,1.0,4,49,2,0,0,0.03636363636363636,0.07272727272727272,0.0,0.8909090909090909,0.0,0.8698926856041562,1.494644721944205,0.02904796600341797
traffic_record_scan_5.pcap,172.16.0.53:56119->172.19.0.8:443,172.16.0.53,56119,172.19.0.8,443,55,16,39,50023,3848,46175,909.5090909090909,67,1294,552.4886793649678,305243.7408264462,0.6074581165678433,240.5,86,1294,398.318026205192,158657.25,1.6562080091691975,1183.974358974359,67,1294,326.2374066479562,106430.84549638396,0.275544317472015,0.0005131474247685185,0.0,0.011138916015625,0.0018564911497516118,3.4465593891060614e-06,0.0018473307291666666,0.0,0.014378786087036133,0.004111621858730204,1.690543430918802e-05,0.0004325791409141139,2.002716064453125e-05,0.010859012603759766,0.0017834079506864802,3.1805439185717508e-06,49,6,0.8909090909090909,0.10909090909090909,0,0.0,1.0,4,49,2,0,0,0.03636363636363636,0.07272727272727272,0.0,0.8909090909090909,0.0,0.8698926856041562,1.494644721944205,0.0277099609375
traffic_record_scan_5.pcap,172.16.0.33:38042->172.19.0.8:443,172.16.0.33,38042,172.19.0.8,443,50,11,39,49602,3418,46184,992.04,67,1294,510.8304986979536,260947.79839999997,0.5149293362142188,310.72727272727275,86,1294,463.6725119597963,214992.19834710742,1.4922169782205263,1184.2051282051282,67,1294,325.6649355244003,106057.65023011179,0.2750071991480082,0.00038346952321578043,0.0,0.010622978210449219,0.0015794307609167382,2.4946015285300265e-06,0.0018790006637573243,0.0,0.01408696174621582,0.004112376598755748,1.6911641289993894e-05,0.00020913073891087582,1.9788742065429688e-05,0.0036280155181884766,0.0007420013597904982,5.505660179309483e-07,44,6,0.88,0.12,0,0.0,1.0,4,44,2,0,0,0.04,0.08,0.0,0.88,0.0,0.7601675029619657,1.3958310101212372,0.018790006637573242
traffic_record_scan_5.pcap,172.16.0.31:34461->172.19.0.8:443,172.16.0.31,34461,172.19.0.8,443,55,16,39,50030,3848,46182,909.6363636363636,67,1294,552.3654048687949,305107.5404958678,0.6072376027939981,240.5,86,1294,398.318026205192,158657.25,1.6562080091691975,1184.1538461538462,67,1294,325.79170146217257,106140.23274161736,0.27512616077746155,0.0003083502804791486,0.0,0.008832931518554688,0.0012680360551004417,1.6079154370346907e-06,0.001110061009724935,0.0,0.01208186149597168,0.002968046450341602,8.809299731385384e-06,0.00020212876169305099,1.7881393432617188e-05,0.003409147262573242,0.0006551691665080785,4.2924663674289033e-07,49,6,0.8909090909090909,0.10909090909090909,0,0.0,1.0,4,49,2,0,0,0.03636363636363636,0.07272727272727272,0.0,0.8909090909090909,0.0,0.8698926856041562,1.494644721944205,0.016650915145874023
traffic_record_scan_5.pcap,172.16.0.37:53776->172.19.0.8:443,172.16.0.37,53776,172.19.0.8,443,53,14,39,49853,3676,46177,940.622641509434,67,1294,538.6673712467208,290162.53684585256,0.5726710664569074,262.57142857142856,86,1294,421.2189309077907,177425.38775510216,1.6042070273963738,1184.025641025641,67,1294,326.1097414139938,106347.5634451019,0.27542456017380423,0.000548096803518442,0.0,0.00871896743774414,0.001773035333835102,3.1436542950277513e-06,0.002192387214073768,0.0,0.011522054672241211,0.0038188003055793346,1.4583235773892818e-05,0.0005166844317787572,2.1219253540039062e-05,0.009326934814453125,0.0020233938079660735,4.094122502115447e-06,47,6,0.8867924528301887,0.11320754716981132,0,0.0,1.0,4,47,2,0,0,0.03773584905660377,0.07547169811320754,0.0,0.8867924528301887,0.0,0.83294582353614,1.4643533700887699,0.028501033782958984
traffic_record_scan_5.pcap,172.16.0.34:54441->172.19.0.8:443,172.16.0.34,54441,172.19.0.8,443,51,12,39,49688,3504,46184,974.2745098039215,67,1294,521.163896482967,271611.80699730874,0.5349251070808105,292.0,86,1294,448.25662292932157,200934.0,1.5351254209908274,1184.2051282051282,67,1294,325.6649355244003,106057.65023011179,0.2750071991480082,0.0005267763137817383,0.0,0.010982990264892578,0.0019135449274306064,3.6616541892954046e-06,0.002394437789916992,0.0,0.013914823532104492,0.004673397492422411,2.184064412218008e-05,0.00040041772942793995,1.7881393432617188e-05,0.01067495346069336,0.001767066342540696,3.1225234589401523e-06,45,6,0.8823529411764706,0.11764705882352941,0,0.0,1.0,4,45,2,0,0,0.0392156862745098,0.0784313725490196,0.0,0.8823529411764706,0.0,0.7871265862012691,1.4224297629857867,0.026338815689086914
traffic_record_scan_5.pcap,172.16.0.36:51213->172.19.0.8:443,172.16.0.36,51213,172.19.0.8,443,53,14,39,49856,3676,46180,940.6792452830189,67,1294,538.607876182871,290098.44428622286,0.5725733600307318,262.57142857142856,86,1294,421.2189309077907,177425.38775510216,1.6042070273963738,1184.1025641025642,67,1294,325.91872471772854,106223.01512163051,0.27524535002146844,0.00040976817791278544,0.0,0.01254892349243164,0.0018167812722915606,3.300694191349341e-06,0.0016390727116511418,0.0,0.016714096069335938,0.0043998617424342145,1.9358783352536243e-05,0.00022729447013453434,1.4066696166992188e-05,0.004395008087158203,0.0008269662801677646,6.838732285345098e-07,47,6,0.8867924528301887,0.11320754716981132,0,0.0,1.0,4,47,2,0,0,0.03773584905660377,0.07547169811320754,0.0,0.8867924528301887,0.0,0.83294582353614,1.4643533700887699,0.021307945251464844
traffic_record_scan_5.pcap,172.16.0.30:42719->172.19.0.8:443,172.16.0.30,42719,172.19.0.8,443,54,15,39,49943,3762,46181,924.8703703703703,67,1294,545.8779895658511,297982.7794924554,0.5902210807631892,250.8,86,1294,409.3127899296576,167536.96000000002,1.6320286679810907,1184.128205128205,67,1294,325.85518094402073,106181.59894806048,0.27518572696166843,0.0006101716239497347,0.0,0.015766143798828125,0.002382743208695257,5.677465198583369e-06,0.0023099354335239957,0.0,0.020168066024780273,0.005425966111308237,2.9441108241065428e-05,0.000432183868006656,1.9073486328125e-05,0.011276006698608398,0.00184994648790263,3.4223020081032757e-06,48,6,0.8888888888888888,0.1111111111111111,0,0.0,1.0,4,48,2,0,0,0.037037037037037035,0.07407407407407407,0.0,0.8888888888888888,0.0,0.8524051786494786,1.480748199695294,0.03233909606933594
traffic_record_scan_5.pcap,172.16.0.54:38834->172.19.0.8:443,172.16.0.54,38834,172.19.0.8,443,48,9,39,49426,3247,46179,1029.7083333333333,67,1294,486.09412490163766,236287.4982638889,0.4720697202945537,360.77777777777777,86,1294,498.989596368452,248990.61728395062,1.383094045985854,1184.076923076923,67,1294,325.98233274569867,106264.4812623274,0.2753050299288042,0.0011101276316541307,0.0,0.025480031967163086,0.004342558711564828,1.8857816163387575e-05,0.006521999835968018,0.0,0.02553701400756836,0.009645580031237227,9.303721413900234e-05,0.0002675244682713559,2.4080276489257812e-05,0.005328178405761719,0.0009291649048624169,8.633474204279842e-07,42,6,0.875,0.125,0,0.0,1.0,4,42,2,0,0,0.041666666666666664,0.08333333333333333,0.0,0.875,0.0,0.6962122601251458,1.3274746881647403,0.05217599868774414
traffic_record_scan_5.pcap,172.16.0.56:49518->172.19.0.8:443,172.16.0.56,49518,172.19.0.8,443,51,12,39,49687,3504,46183,974.2549019607843,67,1294,521.1862729422387,271635.13110342174,0.5349588407441418,292.0,86,1294,448.25662292932157,200934.0,1.5351254209908274,1184.179487179487,67,1294,325.72828630977244,106098.9165023011,0.2750666514968955,0.0003296804428100586,7.867813110351562e-06,0.008713960647583008,0.0013135572284233253,1.7254325923431679e-06,0.001498547467318448,3.790855407714844e-05,0.012119054794311523,0.0034098297462791358,1.1626938898610035e-05,0.00020052884754381681,1.7881393432617188e-05,0.0036830902099609375,0.0007127621089042302,5.080298238896057e-07,45,6,0.8823529411764706,0.11764705882352941,0,0.0,1.0,4,45,2,0,0,0.0392156862745098,0.0784313725490196,0.0,0.8823529411764706,0.0,0.7871265862012691,1.4224297629857867,0.01648402214050293
traffic_record_scan_5.pcap,172.16.0.39:50144->172.19.0.8:443,172.16.0.39,50144,172.19.0.8,443,59,20,39,50374,4193,46181,853.7966101694915,67,1294,572.0891473633125,327285.9925308819,0.6700531959827577,209.65,86,1294,361.5698099952483,130732.72749999995,1.7246353922978692,1184.128205128205,67,1294,325.85518094402073,106181.59894806048,0.27518572696166843,0.0007049297464304957,0.0,0.025506019592285156,0.003479595876521237,1.2107587463903594e-05,0.002151890804893092,0.0,0.025548934936523438,0.006056134320752194,3.667676291099264e-05,0.00018729034223054585,2.288818359375e-05,0.0032329559326171875,0.000614924984808178,3.7813273694133803e-07,53,6,0.8983050847457628,0.1016949152542373,0,0.0,1.0,4,53,2,0,0,0.03389830508474576,0.06779661016949153,0.0,0.8983050847457628,0.0,0.9238422284571814,1.5309519556623306,0.04088592529296875
traffic_record_scan_5.pcap,172.16.0.35:42468->172.19.0.8:443,172.16.0.35,42468,172.19.0.8,443,56,17,39,50119,3934,46185,894.9821428571429,67,1294,558.1232099978151,311501.51753826527,0.6236137943669595,231.41176470588235,86,1294,388.1314299569351,150646.0069204152,1.6772329205053118,1184.2307692307693,67,1294,325.60164914362656,106016.4339250493,0.2749478037588272,0.0004921262914484197,0.0,0.009643077850341797,0.001821946759665873,3.3194899950569744e-06,0.0016916841268539429,0.0,0.01281595230102539,0.0037061929557904096,1.3735866225550453e-05,0.00045389250705116674,2.002716064453125e-05,0.009433984756469727,0.001617773840439826,2.617192198811424e-06,50,6,0.8928571428571429,0.10714285714285714,0,0.0,1.0,4,50,2,0,0,0.03571428571428571,0.07142857142857142,0.0,0.8928571428571429,0.0,0.885612871398971,1.5063640137700087,0.027066946029663086
traffic_record_scan_5.pcap,172.16.0.43:60174->172.19.0.8:443,172.16.0.43,60174,172.19.0.8,443,53,14,39,49859,3676,46183,940.7358490566038,67,1294,538.5486839100623,290034.6849412602,0.5724759872286509,262.57142857142856,86,1294,421.2189309077907,177425.38775510216,1.6042070273963738,1184.179487179487,67,1294,325.72828630977244,106098.9165023011,0.2750666514968955,0.0006283429952768179,0.0,0.010473012924194336,0.00205904060933667,4.2396482308975244e-06,0.0025133719811072717,0.0,0.014029979705810547,0.004464719968359199,1.993372439586537e-05,0.0005810762706555819,2.3126602172851562e-05,0.010423898696899414,0.0022762142676753393,5.181151392368781e-06,47,6,0.8867924528301887,0.11320754716981132,0,0.0,1.0,4,47,2,0,0,0.03773584905660377,0.07547169811320754,0.0,0.8867924528301887,0.0,0.83294582353614,1.4643533700887699,0.03267383575439453
traffic_record_scan_5.pcap,172.16.0.53:53578->172.19.0.8:443,172.16.0.53,53578,172.19.0.8,443,56,17,39,50120,3934,46186,895.0,67,1294,558.1067806176777,311483.1785714286,0.6235829951035505,231.41176470588235,86,1294,388.1314299569351,150646.0069204152,1.6772329205053118,1184.2564102564102,67,1294,325.5384272050133,105975.26758711375,0.2748884653573706,0.0005723086270419034,0.0,0.013499021530151367,0.002158562025700154,4.659390018794753e-06,0.001967310905456543,0.0,0.017009973526000977,0.004612125787218513,2.127170427712599e-05,0.0004695779398867958,2.002716064453125e-05,0.011973857879638672,0.0019563256015984144,3.8272098594693975e-06,50,6,0.8928571428571429,0.10714285714285714,0,0.0,1.0,4,50,2,0,0,0.03571428571428571,0.07142857142857142,0.0,0.8928571428571429,0.0,0.885612871398971,1.5063640137700087,0.03147697448730469
traffic_record_scan_5.pcap,172.16.0.33:36262->172.19.0.8:443,172.16.0.33,36262,172.19.0.8,443,57,18,39,50204,4020,46184,880.7719298245614,67,1294,563.3243438775282,317334.3164050477,0.6395802645410547,223.33333333333334,86,1294,378.6637323829974,143386.22222222228,1.6955092494761077,1184.2051282051282,67,1294,325.6649355244003,106057.65023011179,0.2750071991480082,0.0003940718514578683,0.0,0.013541936874389648,0.0018446194964236422,3.4026210865862115e-06,0.0012981190400965074,0.0,0.016813039779663086,0.003914592999383104,1.5324038350819202e-05,0.00022161006927490234,2.09808349609375e-05,0.0034399032592773438,0.0007394687079317194,5.468139700102065e-07,51,6,0.8947368421052632,0.10526315789473684,0,0.0,1.0,4,51,2,0,0,0.03508771929824561,0.07017543859649122,0.0,0.8947368421052632,0.0,0.8997437586982626,1.5161752170230296,0.022068023681640625
traffic_record_scan_5.pcap,172.16.0.31:48571->172.19.0.8:443,172.16.0.31,48571,172.19.0.8,443,52,13,39,49774,3590,46184,957.1923076923077,67,1294,530.3493057360164,281270.3860946746,0.5540676638058595,276.15384615384613,86,1294,434.1552090694411,188490.74556213012,1.5721497821456087,1184.2051282051282,67,1294,325.6649355244003,106057.65023011179,0.2750071991480082,0.00031511456358666515,9.5367431640625e-07,0.008810043334960938,0.0013015936576112508,1.694146049533834e-06,0.001339236895243327,9.5367431640625e-07,0.01207590103149414,0.003275615375868436,1.0729656090625716e-05,0.00018855145103053043,2.002716064453125e-05,0.0034799575805664062,0.0006607837199010979,4.3663512448633267e-07,46,6,0.8846153846153846,0.11538461538461539,0,0.0,1.0,4,46,2,0,0,0.038461538461538464,0.07692307692307693,0.0,0.8846153846153846,0.0,0.8112781244591328,1.4450724192708626,0.016070842742919922
traffic_record_scan_5.pcap,172.16.0.37:38957->172.19.0.8:443,172.16.0.37,38957,172.19.0.8,443,58,19,39,50282,4106,46176,866.9310344827586,67,1294,568.0681680217784,322701.4435196195,0.6552633893891084,216.10526315789474,86,1294,369.83778730636436,136779.9889196676,1.711377973409869,1184.0,67,1294,326.1735419790813,106389.17948717948,0.27548441045530514,0.0005628058784886411,0.0,0.009358882904052734,0.0019196635388567377,3.685108102415974e-06,0.00178221861521403,0.0,0.012315988540649414,0.003744300575585447,1.401978680032951e-05,0.0005941579216404966,3.0040740966796875e-05,0.011085987091064453,0.0023014774855887004,5.296798616671686e-06,52,6,0.896551724137931,0.10344827586206896,0,0.0,1.0,4,52,2,0,0,0.034482758620689655,0.06896551724137931,0.0,0.896551724137931,0.0,0.9124411797645409,1.524306280258625,0.03207993507385254
traffic_record_scan_5.pcap,172.16.0.34:42575->172.19.0.8:443,172.16.0.34,42575,172.19.0.8,443,55,16,39,50046,3860,46186,909.9272727272727,67,1294,551.9724912297534,304673.63107438013,0.6066116576277112,241.25,86,1294,398.0376081477729,158433.9375,1.6498968213379188,1184.2564102564102,67,1294,325.5384272050133,105975.26758711375,0.2748884653573706,0.0005247195561726888,5.9604644775390625e-06,0.011964082717895508,0.0018821993959938965,3.5426745662797892e-06,0.0018889904022216797,3.600120544433594e-05,0.012039899826049805,0.0035266523018163977,1.2437276457906895e-05,0.00042683827249627367,3.600120544433594e-05,0.010463953018188477,0.0017435749989069657,3.040053776813425e-06,48,7,0.8727272727272727,0.12727272727272726,0,0.0,1.0,5,48,2,0,0,0.03636363636363636,0.09090909090909091,0.0,0.8727272727272727,0.0,0.8698926856041562,1.5485683983740886,0.028334856033325195
traffic_record_scan_5.pcap,172.16.0.36:53079->172.19.0.8:443,172.16.0.36,53079,172.19.0.8,443,52,13,39,49774,3590,46184,957.1923076923077,67,1294,530.3493057360163,281270.3860946745,0.5540676638058594,276.15384615384613,86,1294,434.1552090694411,188490.74556213012,1.5721497821456087,1184.2051282051282,67,1294,325.6649355244003,106057.65023011179,0.2750071991480082,0.0004882765751259,0.0,0.014953136444091797,0.0021626324874938667,4.67697927596391e-06,0.0020751754442850747,0.0,0.019511938095092773,0.005333948163277845,2.8451003008535098e-05,0.0002587343517102693,1.9073486328125e-05,0.005861043930053711,0.001017922032839097,1.0361652649392798e-06,46,6,0.8846153846153846,0.11538461538461539,0,0.0,1.0,4,46,2,0,0,0.038461538461538464,0.07692307692307693,0.0,0.8846153846153846,0.0,0.8112781244591328,1.4450724192708626,0.0249021053314209
traffic_record_scan_5.pcap,172.16.0.49:41454->172.19.0.8:443,172.16.0.49,41454,172.19.0.8,443,5,1,4,4349,1294,3055,869.8,94,1294,526.9749140139405,277702.56,0.6058575695722471,1294.0,1294,1294,0.0,0.0,0.0,763.75,94,1294,539.3470010114082,290895.1875,0.7061826527154281,1.0955250263214111,1.811981201171875e-05,4.367018938064575,1.888807835498998,3.567595039442409,0.0,0.0,0.0,0.0,0.0,1.4556879997253418,1.811981201171875e-05,4.367018938064575,2.0586218487810166,4.237923916278571,0,5,0.0,1.0,0,0.0,1.0,4,0,1,0,0,0.2,0.8,0.0,0.0,0.0,0.7219280948873623,1.3709505944546687,4.3821001052856445
traffic_record_scan_5.pcap,172.16.0.49:44372->172.19.0.8:443,172.16.0.49,44372,172.19.0.8,443,81,17,64,64215,8959,55256,792.7777777777778,67,1294,590.1916407739999,348326.1728395062,0.7444603737864048,527.0,86,1294,566.7390726521229,321193.17647058825,1.0754062099660777,863.375,67,1294,576.0088839375657,331786.234375,0.6671595586362422,0.10533731281757355,0.0,2.2324330806732178,0.366842721768851,0.13457358251477863,0.5266865640878677,0.0,2.373002052307129,0.8746455509803923,0.7650048398497941,0.12777150623382083,1.4066696166992188e-05,2.2330009937286377,0.4240637876206939,0.179830095971209,60,21,0.7407407407407407,0.25925925925925924,0,0.0,1.0,15,60,6,0,0,0.07407407407407407,0.18518518518518517,0.0,0.7407407407407407,0.0,0.7412466905234424,2.0120408136240724,8.426985025405884
traffic_record_scan_5.pcap,172.16.0.30:45786->172.19.0.8:443,172.16.0.30,45786,172.19.0.8,443,51,12,39,49681,3504,46177,974.1372549019608,67,1294,521.3212858898783,271775.8831218762,0.535162045457696,292.0,86,1294,448.25662292932157,200934.0,1.5351254209908274,1184.025641025641,67,1294,326.1097414139938,106347.5634451019,0.27542456017380423,0.0008526992797851563,0.0,0.017856836318969727,0.003422605162173587,1.1714226096137286e-05,0.0038759058172052555,0.0,0.021368026733398438,0.007711855543533321,5.947271592432561e-05,0.0006487683246010228,1.9073486328125e-05,0.020395994186401367,0.003276627023960933,1.073628465415108e-05,45,6,0.8823529411764706,0.11764705882352941,0,0.0,1.0,4,45,2,0,0,0.0392156862745098,0.0784313725490196,0.0,0.8823529411764706,0.0,0.7871265862012691,1.4224297629857867,0.04263496398925781
traffic_record_scan_5.pcap,172.16.0.54:53793->172.19.0.8:443,172.16.0.54,53793,172.19.0.8,443,55,16,39,50025,3849,46176,909.5454545454545,67,1294,552.4438866834209,305194.2479338844,0.6073845830602329,240.5625,86,1294,398.2938564599635,158637.99609375,1.6556772417145793,1184.0,67,1294,326.1735419790813,106389.17948717948,0.27548441045530514,0.0011391683861061378,8.106231689453125e-06,0.02693796157836914,0.004961242463793706,2.461392678454984e-05,0.004101006189982096,1.3113021850585938e-05,0.030485868453979492,0.009465678897167838,8.959907698428853e-05,0.00023589636150159334,2.5033950805664062e-05,0.00436091423034668,0.0007977319699412011,6.363762958662694e-07,49,6,0.8909090909090909,0.10909090909090909,0,0.0,1.0,4,49,2,0,0,0.03636363636363636,0.07272727272727272,0.0,0.8909090909090909,0.0,0.8698926856041562,1.494644721944205,0.061515092849731445
traffic_record_scan_5.pcap,172.16.0.56:43327->172.19.0.8:443,172.16.0.56,43327,172.19.0.8,443,53,14,39,49850,3676,46174,940.566037735849,67,1294,538.7271690012947,290226.96262014954,0.5727691064607546,262.57142857142856,86,1294,421.2189309077907,177425.38775510216,1.6042070273963738,1183.948717948718,67,1294,326.30133538297895,106472.56147271532,0.27560428119582836,0.0005277303548959586,0.0,0.020025014877319336,0.0027800587900831484,7.72872687631858e-06,0.0021109214195838342,0.0,0.023468971252441406,0.006186390335450015,3.827142538254935e-05,0.00019244143837376644,2.09808349609375e-05,0.0036149024963378906,0.0006856603714311995,4.7013014495117044e-07,47,6,0.8867924528301887,0.11320754716981132,0,0.0,1.0,4,47,2,0,0,0.03773584905660377,0.07547169811320754,0.0,0.8867924528301887,0.0,0.83294582353614,1.4643533700887699,0.027441978454589844
traffic_record_scan_5.pcap,172.16.0.39:41548->172.19.0.8:443,172.16.0.39,41548,172.19.0.8,443,51,12,39,49686,3504,46182,974.2352941176471,67,1294,521.2086853231497,271658.49365628604,0.5349926126369728,292.0,86,1294,448.25662292932157,200934.0,1.5351254209908274,1184.1538461538462,67,1294,325.79170146217257,106140.23274161736,0.27512616077746155,0.0006059980392456054,9.5367431640625e-07,0.021239042282104492,0.0030121957139370623,9.073323019060807e-06,0.0027545365420254793,9.5367431640625e-07,0.024972915649414062,0.007061276659412036,4.9861628060757206e-05,0.00023610340921502364,2.09808349609375e-05,0.0039331912994384766,0.000859126120241167,7.380976904806402e-07,45,6,0.8823529411764706,0.11764705882352941,0,0.0,1.0,4,45,2,0,0,0.0392156862745098,0.0784313725490196,0.0,0.8823529411764706,0.0,0.7871265862012691,1.4224297629857867,0.030299901962280273
traffic_record_scan_5.pcap,172.16.0.35:54866->172.19.0.8:443,172.16.0.35,54866,172.19.0.8,443,55,16,39,50030,3849,46181,909.6363636363636,67,1294,552.3558261462315,305096.95867768594,0.6072270725173442,240.5625,86,1294,398.2938564599635,158637.99609375,1.6556772417145793,1184.128205128205,67,1294,325.85518094402073,106181.59894806048,0.27518572696166843,0.0015612973107231988,0.0,0.02546215057373047,0.005052290140121196,2.5525635659965857e-05,0.0056206703186035155,0.0,0.02546215057373047,0.008784260357435082,7.716323002720551e-05,0.0019085030806692022,2.09808349609375e-05,0.04677295684814453,0.007952056266602722,6.323519886721561e-05,49,6,0.8909090909090909,0.10909090909090909,0,0.0,1.0,4,49,2,0,0,0.03636363636363636,0.07272727272727272,0.0,0.8909090909090909,0.0,0.8698926856041562,1.494644721944205,0.08431005477905273
traffic_record_scan_5.pcap,172.16.0.43:54433->172.19.0.8:443,172.16.0.43,54433,172.19.0.8,443,56,17,39,50131,3947,46184,895.1964285714286,67,1294,557.805375033099,311146.8364158163,0.6231094732172417,232.1764705882353,86,1294,387.8550722801309,150431.55709342557,1.6705184263395554,1184.2051282051282,67,1294,325.6649355244003,106057.65023011179,0.2750071991480082,0.0021524906158447267,0.0,0.025724172592163086,0.005938578617572436,3.526671599708855e-05,0.0073991864919662476,0.0,0.030155181884765625,0.01085651519917268,0.00011786392226986742,0.0019718408584594727,2.288818359375e-05,0.049273014068603516,0.008227314182840397,6.768869866316676e-05,49,7,0.875,0.125,0,0.0,1.0,5,49,2,0,0,0.03571428571428571,0.08928571428571429,0.0,0.875,0.0,0.885612871398971,1.5614741267553718,0.11838698387145996
traffic_record_scan_5.pcap,172.16.0.53:53517->172.19.0.8:443,172.16.0.53,53517,172.19.0.8,443,53,14,39,49873,3688,46185,941.0,67,1294,538.1523597125176,289607.96226415096,0.5718941123406138,263.42857142857144,86,1294,420.8708173513094,177132.24489795926,1.5976657925483546,1184.2307692307693,67,1294,325.60164914362656,106016.4339250493,0.2749478037588272,0.0015540398084200346,0.0,0.03146100044250488,0.005351606345763819,2.863969048001957e-05,0.006216159233680138,0.0,0.03485894203186035,0.010193692640563419,0.00010391136965027681,0.0012934709850110505,2.09808349609375e-05,0.02863907814025879,0.004828819548004345,2.3317498227188886e-05,46,7,0.8679245283018868,0.1320754716981132,0,0.0,1.0,5,46,2,0,0,0.03773584905660377,0.09433962264150944,0.0,0.8679245283018868,0.0,0.83294582353614,1.5151072556716532,0.0808100700378418
traffic_record_scan_5.pcap,172.16.0.33:34785->172.19.0.8:443,172.16.0.33,34785,172.19.0.8,443,55,16,39,50026,3848,46178,909.5636363636364,67,1294,552.4356569242451,305185.1550413223,0.6073633936519706,240.5,86,1294,398.318026205192,158657.25,1.6562080091691975,1184.051282051282,67,1294,326.0460049903253,106305.99737015122,0.27536476665560844,0.001423111668339482,0.0,0.050244808197021484,0.007008015254527337,4.911227780768785e-05,0.005123202006022135,0.0,0.053900957107543945,0.013649116442695746,0.0001862983796662674,0.0006966339914422287,1.811981201171875e-05,0.01807713508605957,0.002964078539055593,8.785761585689937e-06,49,6,0.8909090909090909,0.10909090909090909,0,0.0,1.0,4,49,2,0,0,0.03636363636363636,0.07272727272727272,0.0,0.8909090909090909,0.0,0.8698926856041562,1.494644721944205,0.07684803009033203
traffic_record_scan_5.pcap,172.16.0.31:39201->172.19.0.8:443,172.16.0.31,39201,172.19.0.8,443,55,7,48,49859,3075,46784,906.5272727272727,67,1294,556.9743540544574,310220.4310743801,0.6144044098958094,439.2857142857143,86,1294,540.7356666842772,292395.0612244898,1.2309429810698995,974.6666666666666,67,1294,525.679969711188,276339.43055555556,0.5393433341770055,0.032399261439288105,0.0,0.6236820220947266,0.11953479237347683,0.014288566587770215,0.29159335295359295,0.0,1.7050049304962158,0.6321722768228154,0.3996417875833423,0.03693557800130641,2.002716064453125e-05,0.6239650249481201,0.12752602895096252,0.01626288806000173,49,6,0.8909090909090909,0.10909090909090909,0,0.0,1.0,4,49,2,0,0,0.03636363636363636,0.07272727272727272,0.0,0.8909090909090909,0.0,0.5499109046334101,1.7176385856985756,1.7495601177215576
traffic_record_scan_5.pcap,172.16.0.34:51038->172.19.0.8:443,172.16.0.34,51038,172.19.0.8,443,52,13,39,49767,3590,46177,957.0576923076923,67,1294,530.4966618274418,281426.70821005915,0.5542995642700379,276.15384615384613,86,1294,434.1552090694411,188490.74556213012,1.5721497821456087,1184.025641025641,67,1294,326.1097414139938,106347.5634451019,0.27542456017380423,0.0007424541548186657,0.0,0.01586604118347168,0.0025819166607330135,6.666293642970716e-06,0.0031554301579793296,0.0,0.01921701431274414,0.005721537064764562,3.273598638347468e-05,0.0005750279677541632,1.9073486328125e-05,0.012527942657470703,0.0021671483188053825,4.696531835700995e-06,46,6,0.8846153846153846,0.11538461538461539,0,0.0,1.0,4,46,2,0,0,0.038461538461538464,0.07692307692307693,0.0,0.8846153846153846,0.0,0.8112781244591328,1.4450724192708626,0.03786516189575195
traffic_record_scan_5.pcap,172.16.0.36:49252->172.19.0.8:443,172.16.0.36,49252,172.19.0.8,443,54,15,39,49939,3762,46177,924.7962962962963,67,1294,545.9525952704859,298064.23628257896,0.5903490287071474,250.8,86,1294,409.3127899296576,167536.96000000002,1.6320286679810907,1184.025641025641,67,1294,326.1097414139938,106347.5634451019,0.27542456017380423,0.0006427719907940558,3.814697265625e-06,0.020470857620239258,0.002902067190821963,8.421993980045281e-06,0.0024333511080060688,8.821487426757812e-06,0.024023056030273438,0.0062885010174319,3.954524504624204e-05,0.00035523740868819386,1.811981201171875e-05,0.00923299789428711,0.001514457261333215,2.2935807964049014e-06,48,6,0.8888888888888888,0.1111111111111111,0,0.0,1.0,4,48,2,0,0,0.037037037037037035,0.07407407407407407,0.0,0.8888888888888888,0.0,0.8524051786494786,1.480748199695294,0.03406691551208496
